epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
14,2251.13,1.26197,2.26107,2.03698,1.30481,0,0.47022,0.2323,0.22638,0.16343,0.45868,0.22661,0.21211,0.14525,1.21415,2.27965,1.95928,1.27867,0,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
15,2408.02,1.24024,2.21913,1.98131,1.28597,0,0.43272,0.27412,0.2423,0.17497,0.41364,0.26118,0.22176,0.1519,1.20328,2.20055,1.92174,1.27486,0,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
16,2563.97,1.22395,2.18877,1.92625,1.27134,0,0.37748,0.29199,0.25476,0.18331,0.37596,0.2696,0.24035,0.16037,1.19909,2.17758,1.88787,1.26181,0,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
17,2746.61,1.2095,2.15602,1.86616,1.25359,0,0.36535,0.29167,0.25372,0.18296,0.44796,0.27752,0.23991,0.16403,1.17118,2.17697,1.84023,1.23685,0,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
18,2902.93,1.19035,2.12819,1.83818,1.24276,0,0.43485,0.30913,0.28226,0.20554,0.41579,0.29293,0.26082,0.17792,1.15444,2.14328,1.80352,1.23103,0,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
19,3059.51,1.18305,2.09253,1.79572,1.22666,0,0.48889,0.29631,0.27969,0.20418,0.47409,0.28251,0.25954,0.17959,1.16233,2.10118,1.79977,1.22497,0,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
20,3217.32,1.1703,2.06819,1.74674,1.21541,0,0.44246,0.33805,0.30513,0.21893,0.42725,0.32489,0.27893,0.18966,1.13933,2.06618,1.75026,1.20597,0,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
21,3374.31,1.15678,2.05151,1.72003,1.20585,0,0.47894,0.31023,0.32554,0.242,0.4534,0.29337,0.29511,0.20592,1.10967,2.05366,1.68635,1.19179,0,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
22,3531.7,1.14672,2.02146,1.66864,1.19871,0,0.46006,0.32837,0.34167,0.25249,0.43718,0.31691,0.31617,0.22055,1.09543,2.02662,1.63818,1.18262,0,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
23,3702.53,1.13409,1.99775,1.6289,1.18738,0,0.42096,0.34795,0.33887,0.25046,0.39491,0.33056,0.31249,0.21652,1.10846,2.00931,1.6435,1.17397,0,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
24,3859.64,1.12206,1.96439,1.59283,1.17469,0,0.46518,0.35244,0.35397,0.25769,0.44631,0.33332,0.32653,0.22465,1.08825,1.96705,1.5973,1.16625,0,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
25,4015.8,1.12308,1.95373,1.55586,1.17041,0,0.40469,0.34741,0.35054,0.26328,0.39096,0.33229,0.32692,0.22736,1.07713,1.9583,1.59614,1.15669,0,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
26,4172.91,1.10127,1.9239,1.51719,1.15755,0,0.47266,0.38531,0.38973,0.2901,0.45025,0.35998,0.36214,0.25069,1.04087,1.90072,1.50321,1.13432,0,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
27,4328.75,1.09864,1.89833,1.47825,1.15048,0,0.53574,0.37375,0.40617,0.29739,0.50596,0.35858,0.37541,0.25731,1.03898,1.8847,1.4485,1.13039,0,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,4485.24,1.07785,1.85735,1.45109,1.13881,0,0.45187,0.42031,0.40284,0.29795,0.44932,0.37157,0.36974,0.25394,1.0286,1.85691,1.45449,1.11784,0,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,4641.93,1.08009,1.85615,1.42554,1.13277,0,0.50113,0.39804,0.4156,0.31009,0.47882,0.37736,0.38426,0.26435,1.0294,1.85797,1.42451,1.11425,0,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,4798.06,1.06425,1.84207,1.39292,1.12479,0,0.54953,0.37189,0.4156,0.31075,0.49746,0.34836,0.38019,0.26846,1.01,1.83586,1.40358,1.10737,0,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,4954.44,1.05315,1.8139,1.3626,1.11586,0,0.49237,0.44068,0.43939,0.33104,0.45074,0.41441,0.4033,0.28365,1.0017,1.81459,1.34014,1.10019,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,5111.78,1.05011,1.80512,1.33005,1.11198,0,0.58312,0.40218,0.44754,0.33393,0.52546,0.37953,0.40895,0.28404,0.98674,1.79249,1.32487,1.09444,0,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,5268.29,1.04213,1.78046,1.31002,1.10437,0,0.50919,0.45222,0.47037,0.34965,0.4965,0.42012,0.43777,0.29815,0.97836,1.76691,1.29061,1.08771,0,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,5425.19,1.03367,1.76993,1.28245,1.09908,0,0.5987,0.45071,0.47627,0.35973,0.58012,0.42914,0.44426,0.30634,0.97338,1.73878,1.2862,1.082,0,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,5582.14,1.02391,1.74473,1.25599,1.09225,0,0.54595,0.446,0.47181,0.3609,0.53583,0.4175,0.44037,0.30772,0.96617,1.71874,1.26759,1.07398,0,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,5878.48,1.03529,1.76555,1.24943,1.09324,0,0.56738,0.46369,0.48439,0.36475,0.542,0.44121,0.44966,0.31247,0.95838,1.72234,1.25831,1.06979,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,6042.15,1.02632,1.7449,1.2277,1.09031,0,0.62956,0.44203,0.48752,0.3687,0.62766,0.42347,0.45745,0.31884,0.95435,1.68374,1.23912,1.06745,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,6199.74,1.00903,1.70654,1.2008,1.07878,0,0.59683,0.48837,0.50594,0.38787,0.60328,0.45281,0.47356,0.32538,0.9392,1.67246,1.21505,1.0563,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,6356.27,1.00055,1.69897,1.17619,1.07617,0,0.57111,0.47798,0.51576,0.39235,0.57335,0.43715,0.48127,0.33617,0.93183,1.67334,1.17732,1.05024,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,6513.5,1.01121,1.71955,1.16626,1.07164,0,0.61485,0.47102,0.51246,0.39412,0.5624,0.44542,0.47327,0.33425,0.92737,1.66879,1.17184,1.05105,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,6671.26,0.99653,1.68099,1.16056,1.06547,0,0.62848,0.49874,0.52826,0.40163,0.61537,0.47816,0.49385,0.34589,0.92623,1.64898,1.14897,1.04767,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,6829.96,0.99255,1.67341,1.13069,1.06164,0,0.66603,0.48505,0.53438,0.40885,0.62989,0.44736,0.48877,0.34758,0.91648,1.64164,1.13202,1.0431,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,6988.75,0.97577,1.65178,1.11042,1.05705,0,0.61234,0.51948,0.5438,0.41584,0.58028,0.50148,0.50978,0.35158,0.91456,1.63772,1.12656,1.04417,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,7146.37,0.98313,1.64799,1.10132,1.05625,0,0.63536,0.49427,0.54481,0.41556,0.62435,0.46736,0.51264,0.36166,0.90176,1.60978,1.11834,1.03865,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,7303.6,0.98111,1.64345,1.09002,1.05763,0,0.65066,0.50051,0.53731,0.41709,0.61814,0.47558,0.50256,0.35694,0.89876,1.58031,1.12276,1.02915,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,7460.61,0.97447,1.63383,1.06951,1.05047,0,0.60971,0.53492,0.54559,0.42026,0.59577,0.5007,0.5134,0.36353,0.88802,1.56914,1.10497,1.02421,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,7623.15,0.97105,1.63438,1.07168,1.04592,0,0.66704,0.50361,0.55362,0.42763,0.63512,0.48178,0.52018,0.36817,0.88533,1.56308,1.09755,1.02219,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,7781.57,0.9638,1.60734,1.04993,1.04407,0,0.68668,0.51185,0.56238,0.43537,0.65311,0.4906,0.52921,0.3806,0.88701,1.56093,1.08861,1.02076,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,7936.97,0.9544,1.59925,1.02955,1.03643,0,0.66888,0.53866,0.56813,0.4409,0.63464,0.51574,0.53597,0.38041,0.87822,1.55022,1.07613,1.01564,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,8093.16,0.9522,1.59166,1.02762,1.03596,0,0.69051,0.52777,0.56908,0.4402,0.66102,0.50128,0.53602,0.38023,0.86686,1.5376,1.07608,1.01017,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,8251.99,0.94354,1.57829,1.00551,1.02842,0,0.67354,0.5397,0.57377,0.44388,0.64701,0.5088,0.53182,0.3794,0.86948,1.53281,1.07013,1.01097,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,8408.6,0.94141,1.57691,0.99341,1.02757,0,0.65493,0.55972,0.57986,0.44608,0.62868,0.53295,0.54142,0.38871,0.86288,1.52521,1.06052,1.00473,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,8563.69,0.94242,1.57247,0.99673,1.02771,0,0.63901,0.55913,0.5773,0.44757,0.61417,0.53249,0.54209,0.38744,0.8582,1.52324,1.0616,1.00119,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,8719.81,0.93592,1.56119,0.97669,1.02757,0,0.66179,0.56159,0.5837,0.45298,0.62382,0.53332,0.54321,0.38951,0.85184,1.51077,1.04951,0.99981,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,8878.05,0.93278,1.55653,0.96698,1.02058,0,0.67429,0.56907,0.59113,0.46034,0.65582,0.54256,0.55353,0.3969,0.8447,1.49619,1.03782,0.99621,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,9033.64,0.92851,1.54711,0.9642,1.01944,0,0.67163,0.56232,0.59188,0.46297,0.63757,0.5346,0.55266,0.39725,0.84252,1.48072,1.03491,0.99402,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,9188.71,0.92329,1.53379,0.94628,1.01553,0,0.70933,0.53931,0.59261,0.45995,0.67976,0.51201,0.55253,0.39637,0.83758,1.46634,1.02629,0.98727,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,9345.95,0.92043,1.53089,0.93101,1.01357,0,0.66955,0.56227,0.59309,0.461,0.63284,0.53323,0.55215,0.39773,0.83398,1.45741,1.01535,0.98737,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,9501.13,0.91811,1.51899,0.93771,1.01409,0,0.69469,0.55347,0.59212,0.46236,0.67097,0.52039,0.55271,0.39849,0.82908,1.45526,1.02227,0.98545,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,9655.2,0.91214,1.50439,0.92698,1.00969,0,0.66068,0.58484,0.59923,0.46862,0.63726,0.55259,0.558,0.40313,0.82775,1.4548,1.00976,0.98389,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,9810.71,0.90475,1.49697,0.91619,1.00592,0,0.68115,0.58094,0.60029,0.4671,0.66772,0.53808,0.56032,0.40148,0.82596,1.45023,1.00891,0.98289,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,9967.5,0.9089,1.50024,0.91134,1.00596,0,0.69801,0.55909,0.60348,0.47145,0.66977,0.52506,0.5587,0.40216,0.82054,1.44522,1.00867,0.97876,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,10123.6,0.90121,1.50404,0.89661,1.00474,0,0.72425,0.57488,0.61142,0.4763,0.68311,0.54557,0.56373,0.40916,0.81208,1.43426,1.00125,0.97647,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,10280.4,0.90043,1.48537,0.89818,1.00149,0,0.72813,0.57034,0.61795,0.48125,0.69122,0.54179,0.57169,0.41171,0.81097,1.43485,0.99394,0.97394,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,10436.9,0.89224,1.47043,0.88373,1.00038,0,0.70016,0.58964,0.61641,0.47758,0.67797,0.55725,0.57241,0.414,0.81079,1.42974,0.99991,0.97441,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,10593.1,0.88566,1.46077,0.87826,0.99653,0,0.73572,0.57603,0.61728,0.47702,0.69899,0.54637,0.5686,0.41377,0.80938,1.4267,0.99543,0.97427,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,10748.8,0.88712,1.47117,0.86697,0.99482,0,0.72174,0.58505,0.62427,0.4839,0.68948,0.55846,0.57999,0.42099,0.80675,1.41579,0.9929,0.97328,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,10905.8,0.88487,1.45178,0.86768,0.9931,0,0.71682,0.5896,0.63012,0.48841,0.68708,0.5618,0.58913,0.42461,0.80459,1.41121,0.99647,0.9719,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,11063.6,0.87795,1.44892,0.8575,0.99191,0,0.70931,0.59672,0.63174,0.49134,0.67562,0.57112,0.59302,0.42455,0.79829,1.4082,0.98149,0.96846,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,11265.4,0.88031,1.43821,0.85487,0.98889,0,0.70927,0.59435,0.63288,0.49127,0.68312,0.56707,0.59271,0.42238,0.79553,1.40141,0.97836,0.96545,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,11421.2,0.87603,1.44468,0.84878,0.98942,0,0.71764,0.58547,0.63355,0.49372,0.68888,0.5584,0.59252,0.42118,0.78985,1.394,0.97283,0.96114,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,11577.2,0.87162,1.43304,0.8464,0.98801,0,0.70601,0.59374,0.63594,0.49898,0.68739,0.55569,0.59426,0.42495,0.78805,1.386,0.96362,0.9601,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,11734.2,0.86632,1.41988,0.83026,0.98201,0,0.7218,0.5933,0.63575,0.49858,0.69282,0.56412,0.59395,0.4261,0.78434,1.3746,0.96483,0.95813,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,11891,0.8641,1.43184,0.8239,0.98033,0,0.72196,0.58636,0.63681,0.49981,0.70338,0.55191,0.59406,0.42697,0.78333,1.37278,0.9647,0.95698,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,12046.5,0.86762,1.42244,0.82681,0.98497,0,0.72833,0.58478,0.63868,0.50164,0.70382,0.5536,0.59366,0.42531,0.78218,1.36821,0.96355,0.95556,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,12202.7,0.86578,1.42303,0.81393,0.98323,0,0.72724,0.58123,0.63704,0.50041,0.70585,0.5493,0.59194,0.42411,0.77984,1.3641,0.96471,0.95517,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,12359.9,0.86,1.40157,0.81335,0.97885,0,0.72651,0.58467,0.63696,0.49856,0.71282,0.54796,0.5886,0.42303,0.77683,1.36019,0.9675,0.95515,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,12515.4,0.85482,1.39983,0.80748,0.97642,0,0.72831,0.59114,0.63961,0.50335,0.71677,0.55182,0.59422,0.4295,0.77414,1.35547,0.96322,0.95371,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,12670.7,0.84927,1.3933,0.79881,0.97387,0,0.73478,0.58727,0.64086,0.50444,0.72141,0.5522,0.59433,0.43054,0.77138,1.35029,0.96365,0.95282,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,12826.8,0.84854,1.38831,0.79237,0.97438,0,0.74169,0.58975,0.64348,0.50631,0.71817,0.55425,0.59538,0.43015,0.76818,1.34767,0.96152,0.95028,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,12982.5,0.84457,1.37837,0.79254,0.97133,0,0.73839,0.60043,0.64509,0.50757,0.71478,0.55773,0.59405,0.42981,0.76614,1.34803,0.9611,0.94936,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,13138.2,0.84697,1.37941,0.79008,0.97206,0,0.7162,0.61872,0.64663,0.50755,0.66974,0.58791,0.5955,0.43078,0.76436,1.34413,0.95958,0.94793,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,13295.3,0.84497,1.38776,0.78445,0.96851,0,0.7412,0.60714,0.64671,0.50765,0.70465,0.57182,0.5951,0.43113,0.76326,1.34468,0.95905,0.94668,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,13451.2,0.83822,1.35805,0.77606,0.96948,0,0.72886,0.61826,0.64812,0.50954,0.68558,0.58338,0.59549,0.43198,0.76196,1.34377,0.95591,0.94537,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,13607,0.83708,1.35456,0.77551,0.96591,0,0.73378,0.61861,0.65046,0.51167,0.68785,0.58381,0.59596,0.43151,0.75863,1.33781,0.95599,0.94385,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,13792.8,0.83084,1.35935,0.76836,0.96484,0,0.74102,0.61929,0.65331,0.5144,0.69653,0.58477,0.59958,0.43531,0.75781,1.33545,0.95658,0.94375,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,13949.2,0.83277,1.35391,0.76591,0.9669,0,0.74299,0.61915,0.65631,0.51565,0.70492,0.58134,0.60221,0.43726,0.7554,1.33453,0.95498,0.94325,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,14104.1,0.82575,1.3377,0.75354,0.96222,0,0.74282,0.61644,0.65649,0.5152,0.70884,0.58181,0.60323,0.43798,0.75414,1.33521,0.95363,0.94252,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,14262.1,0.82126,1.33989,0.7562,0.96228,0,0.74969,0.61606,0.65833,0.51591,0.70904,0.58236,0.6044,0.43882,0.75363,1.33273,0.95421,0.94252,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,14419.8,0.81637,1.32634,0.74479,0.95932,0,0.74699,0.62109,0.65792,0.51544,0.70922,0.58755,0.60756,0.43886,0.75091,1.32792,0.9533,0.94113,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,14575.1,0.8204,1.33572,0.74656,0.95892,0,0.74924,0.61887,0.65967,0.51813,0.71643,0.57905,0.60932,0.43865,0.74836,1.32516,0.95113,0.93955,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,14732.6,0.82018,1.33327,0.73874,0.95832,0,0.74382,0.62341,0.66089,0.51828,0.71621,0.58061,0.61228,0.43992,0.74618,1.3233,0.95145,0.93852,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,14887.4,0.81922,1.33386,0.74607,0.95771,0,0.73931,0.62678,0.6613,0.51843,0.72039,0.57926,0.61051,0.44077,0.74532,1.32269,0.952,0.93825,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,15042.6,0.81345,1.33118,0.73532,0.95485,0,0.74,0.62632,0.66346,0.52025,0.72039,0.57933,0.61248,0.44239,0.74397,1.32162,0.95179,0.93686,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,15198.2,0.81017,1.31743,0.73051,0.95227,0,0.74125,0.62666,0.66418,0.52077,0.7199,0.58103,0.61309,0.44243,0.74248,1.3176,0.94996,0.93561,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,15358.4,0.81639,1.32059,0.7331,0.95409,0,0.73021,0.63978,0.66464,0.52146,0.70688,0.59059,0.61841,0.44618,0.74101,1.31692,0.94944,0.93487,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,15517.3,0.80689,1.31417,0.72618,0.95377,0,0.74152,0.63125,0.66349,0.52182,0.70879,0.59183,0.61792,0.4467,0.73958,1.31375,0.9472,0.93361,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,15673,0.80394,1.30531,0.71855,0.95296,0,0.73738,0.63599,0.66432,0.52224,0.70322,0.59547,0.61807,0.44618,0.73725,1.31098,0.94914,0.93235,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,15828.7,0.8068,1.31116,0.71521,0.95038,0,0.73378,0.63986,0.6656,0.52225,0.70515,0.59301,0.61846,0.44663,0.73537,1.30828,0.94803,0.9309,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,15984.6,0.80607,1.30294,0.71327,0.95043,0,0.73154,0.6403,0.66601,0.52339,0.72094,0.58524,0.61891,0.44742,0.73339,1.30499,0.94656,0.92975,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,16139.5,0.80361,1.29891,0.70915,0.94917,0,0.73403,0.63853,0.66667,0.5253,0.73311,0.57158,0.61481,0.44494,0.73184,1.30109,0.94572,0.92873,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,16296.6,0.79333,1.28302,0.70189,0.94687,0,0.73071,0.63998,0.66668,0.524,0.71866,0.58271,0.6174,0.44655,0.73188,1.29895,0.94542,0.92849,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,16452.9,0.78617,1.27944,0.69643,0.94351,0,0.72995,0.64393,0.66669,0.52485,0.72559,0.57985,0.61727,0.44693,0.73035,1.29695,0.94447,0.92762,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
