epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
16,2599.7,1.24383,2.24392,1.96971,1.33933,0,0.46948,0.28144,0.24974,0.17889,0.44774,0.26925,0.23148,0.15402,1.19592,2.26337,1.8812,1.31306,0,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
17,2759.29,1.23298,2.20311,1.91318,1.32714,0,0.39474,0.27846,0.25214,0.18347,0.36919,0.27181,0.23571,0.16008,1.16823,2.20965,1.8496,1.2944,0,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
18,2920.12,1.21619,2.18238,1.88515,1.31454,0,0.40821,0.28883,0.25859,0.18194,0.38704,0.2703,0.23834,0.16084,1.19071,2.19036,1.87079,1.29,0,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
19,3081.35,1.21107,2.15096,1.84324,1.30499,0,0.39013,0.29341,0.2704,0.1957,0.38535,0.27929,0.25264,0.1732,1.16592,2.15129,1.83517,1.28023,0,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
20,3243.99,1.19844,2.13917,1.79763,1.28884,0,0.52243,0.28835,0.28418,0.20137,0.50738,0.27693,0.26317,0.17438,1.15684,2.12518,1.78334,1.2727,0,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
21,3405.38,1.18682,2.11061,1.76892,1.2824,0,0.45277,0.32301,0.2951,0.2138,0.4525,0.31339,0.27295,0.18344,1.14016,2.11601,1.73749,1.25347,0,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
22,3566.39,1.17383,2.07791,1.72163,1.27018,0,0.37419,0.33937,0.31128,0.23022,0.35263,0.31899,0.28713,0.19839,1.13372,2.08378,1.71267,1.24492,0,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
23,3735.61,1.16172,2.0671,1.69205,1.25975,0,0.4933,0.3457,0.3256,0.23618,0.48791,0.3239,0.29794,0.20445,1.13259,2.06547,1.68338,1.23662,0,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
24,3894.97,1.15204,2.02438,1.64674,1.2499,0,0.44721,0.33367,0.33985,0.25479,0.42692,0.32251,0.31374,0.21926,1.0992,2.01555,1.61957,1.21403,0,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
25,4052.6,1.15191,2.02666,1.61954,1.24077,0,0.44314,0.35195,0.34189,0.25313,0.42444,0.33078,0.31657,0.22002,1.08412,2.01128,1.59919,1.21007,0,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
26,4211.47,1.12986,1.99535,1.57618,1.23031,0,0.49872,0.36913,0.37763,0.27704,0.46189,0.34821,0.34796,0.23725,1.07291,1.97014,1.50437,1.20298,0,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
27,4368.76,1.13441,1.96638,1.53952,1.22853,0,0.49238,0.38256,0.3766,0.27955,0.47122,0.35252,0.34342,0.24023,1.06586,1.95727,1.50438,1.19206,0,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,4527.73,1.10877,1.925,1.50039,1.20994,0,0.45365,0.39423,0.39417,0.29037,0.47817,0.34262,0.35801,0.24439,1.04953,1.93917,1.47643,1.17713,0,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,4685.68,1.11172,1.91804,1.47654,1.20728,0,0.4735,0.3856,0.39886,0.3008,0.45881,0.36385,0.365,0.25533,1.04388,1.92293,1.46064,1.16708,0,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,4844.56,1.09506,1.9188,1.4425,1.19574,0,0.53467,0.40192,0.42103,0.31285,0.53091,0.37042,0.38493,0.26346,1.03374,1.89766,1.41374,1.17218,0,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,5006.03,1.08574,1.88663,1.42085,1.18997,0,0.47495,0.39974,0.41552,0.31117,0.44465,0.38159,0.38464,0.26644,1.02579,1.88192,1.39995,1.1555,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,5166.79,1.08245,1.87561,1.39061,1.18312,0,0.53784,0.416,0.4319,0.32591,0.52009,0.40012,0.4029,0.2788,1.01473,1.87206,1.36031,1.14768,0,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,5323.88,1.07113,1.85562,1.35926,1.17415,0,0.52408,0.45431,0.4547,0.34202,0.44292,0.42367,0.41083,0.28092,1.00903,1.84102,1.32282,1.14336,0,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,5481.69,1.0624,1.8461,1.33622,1.16758,0,0.60609,0.43493,0.45313,0.34381,0.54114,0.40642,0.41141,0.28565,1.00077,1.82366,1.32727,1.14135,0,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,5640.63,1.0563,1.82076,1.30677,1.16212,0,0.58335,0.44525,0.46412,0.35044,0.53075,0.41919,0.42667,0.29659,0.99078,1.79685,1.29964,1.13031,0,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,5798.21,1.06417,1.83852,1.29604,1.16017,0,0.6009,0.45146,0.47563,0.35557,0.55408,0.42555,0.44127,0.30314,0.98716,1.79231,1.28906,1.12406,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,5955.1,1.05235,1.81732,1.27425,1.15149,0,0.5654,0.43058,0.45709,0.3432,0.54304,0.41448,0.42664,0.29434,0.98813,1.79556,1.28765,1.12395,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,6113.79,1.04006,1.78244,1.23648,1.14566,0,0.58994,0.45382,0.48256,0.36323,0.55562,0.43483,0.44878,0.30853,0.97508,1.77278,1.26712,1.11545,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,6271.89,1.03187,1.7781,1.23342,1.13979,0,0.63901,0.47801,0.50433,0.38189,0.58019,0.44871,0.46113,0.31707,0.96086,1.76115,1.22491,1.10447,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,6429.19,1.04075,1.79672,1.21022,1.13843,0,0.61711,0.46118,0.50028,0.3792,0.6114,0.43656,0.462,0.32234,0.96142,1.73647,1.21678,1.10555,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,6587.82,1.02394,1.76117,1.20171,1.12819,0,0.60442,0.49186,0.50512,0.38336,0.57654,0.45688,0.47283,0.32696,0.94924,1.7317,1.19772,1.09762,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,6746.59,1.02586,1.75307,1.17229,1.12908,0,0.62208,0.46656,0.50447,0.38635,0.61013,0.45106,0.4736,0.32806,0.93168,1.72793,1.17009,1.08503,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,6903.54,1.0057,1.72557,1.15225,1.11958,0,0.634,0.47146,0.51356,0.39089,0.60129,0.44513,0.47689,0.3331,0.92609,1.70843,1.16028,1.08125,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,7060.86,1.01357,1.72539,1.14308,1.11838,0,0.64002,0.49313,0.52009,0.39603,0.64289,0.44585,0.47875,0.33514,0.91964,1.6935,1.15507,1.07877,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,7218.21,1.00571,1.70963,1.12715,1.1159,0,0.61397,0.52512,0.53659,0.41266,0.59749,0.49914,0.50364,0.35301,0.9186,1.66337,1.12559,1.07791,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,7376.48,1.00047,1.71483,1.1132,1.10889,0,0.63725,0.51451,0.52931,0.41214,0.64526,0.46928,0.49516,0.34407,0.9026,1.64786,1.12943,1.06544,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,7533.7,0.99724,1.70825,1.10389,1.10754,0,0.68624,0.49674,0.54065,0.42017,0.67436,0.47126,0.50702,0.35296,0.89935,1.66049,1.12299,1.06478,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,7693.09,0.99362,1.68397,1.08813,1.10599,0,0.64663,0.5265,0.54017,0.4204,0.62316,0.49642,0.5037,0.35553,0.89302,1.64084,1.10384,1.05779,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,7850.4,0.98308,1.66733,1.06936,1.09635,0,0.68956,0.51816,0.54936,0.42483,0.6531,0.49535,0.51242,0.35631,0.89654,1.6423,1.09412,1.05841,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,8007.07,0.97839,1.67035,1.06072,1.09646,0,0.63818,0.54526,0.55704,0.4301,0.60203,0.51903,0.51466,0.36371,0.89518,1.63785,1.09223,1.05891,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,8166.88,0.97114,1.6617,1.04031,1.08886,0,0.684,0.52424,0.56122,0.43265,0.64967,0.49304,0.51707,0.36644,0.88635,1.62508,1.07293,1.05636,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,8323.72,0.96988,1.65302,1.03407,1.08761,0,0.67474,0.52463,0.56344,0.43869,0.6168,0.51192,0.52439,0.3723,0.88262,1.6036,1.06404,1.04985,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,8480.97,0.96933,1.65206,1.02916,1.08906,0,0.67054,0.54613,0.56737,0.44267,0.63541,0.52271,0.53085,0.37452,0.8774,1.60789,1.05876,1.04724,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,8639.07,0.9589,1.63245,1.00845,1.08491,0,0.66081,0.54952,0.5736,0.44655,0.62815,0.51386,0.53482,0.3741,0.8741,1.60069,1.04995,1.04475,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,8797.32,0.96315,1.6351,0.99542,1.08173,0,0.68852,0.53386,0.57838,0.44965,0.65521,0.49687,0.5329,0.37518,0.86755,1.61592,1.05359,1.04391,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,8953.95,0.9575,1.62862,0.99145,1.08154,0,0.67961,0.54503,0.57614,0.44797,0.64331,0.51179,0.53213,0.37555,0.86736,1.59789,1.05488,1.04362,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,9111.58,0.95032,1.61181,0.9727,1.07404,0,0.69267,0.54704,0.5782,0.45017,0.69085,0.49804,0.53246,0.37732,0.85783,1.59463,1.04848,1.03608,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,9270.44,0.95074,1.61192,0.96434,1.07591,0,0.69013,0.54094,0.57619,0.45071,0.65844,0.52136,0.53799,0.38097,0.85678,1.58503,1.02952,1.03352,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,9427.76,0.94495,1.60403,0.96634,1.07283,0,0.71885,0.53591,0.58103,0.45406,0.67648,0.513,0.53518,0.37938,0.84916,1.58265,1.02425,1.03096,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,9586.39,0.93802,1.58621,0.94806,1.06532,0,0.71765,0.55155,0.58648,0.4604,0.69319,0.51627,0.54213,0.38195,0.84923,1.57461,1.01479,1.0305,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,9743.76,0.92848,1.57483,0.93948,1.0626,0,0.70039,0.55271,0.58108,0.45724,0.66675,0.52148,0.53498,0.38101,0.84418,1.57694,1.01589,1.0278,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,9900.87,0.93726,1.58237,0.9344,1.06297,0,0.72941,0.5437,0.58571,0.45994,0.69604,0.51123,0.53617,0.38029,0.84036,1.57163,1.02328,1.02338,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,10058.4,0.92808,1.58626,0.9276,1.06363,0,0.70816,0.55959,0.59154,0.46469,0.67297,0.53145,0.54834,0.38678,0.83945,1.55477,1.01509,1.02246,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,10217.8,0.92793,1.5669,0.92488,1.05785,0,0.73426,0.55675,0.59821,0.46695,0.69718,0.53038,0.55557,0.3916,0.83898,1.54541,1.00862,1.02098,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,10375,0.92025,1.54871,0.90171,1.05451,0,0.73063,0.55944,0.59753,0.46635,0.69701,0.53296,0.55642,0.39223,0.83618,1.53903,1.01169,1.01841,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,10532.2,0.91191,1.53744,0.89841,1.05017,0,0.72746,0.56269,0.59463,0.46617,0.70081,0.53936,0.55774,0.39393,0.83185,1.5313,1.0053,1.01616,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,10691.7,0.91346,1.5453,0.89012,1.04914,0,0.72378,0.56969,0.59874,0.46794,0.68156,0.54311,0.55216,0.39399,0.83099,1.523,1.00662,1.01487,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,10849.7,0.90938,1.52905,0.88702,1.04763,0,0.73319,0.56697,0.60189,0.47075,0.70353,0.53927,0.55732,0.3949,0.8265,1.51895,1.00081,1.01422,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,11007.7,0.90343,1.53093,0.87907,1.04607,0,0.74672,0.56005,0.60394,0.47298,0.71631,0.5374,0.56111,0.39771,0.82243,1.51489,0.99266,1.01038,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,11166.7,0.90665,1.52355,0.87023,1.04586,0,0.73967,0.57217,0.60789,0.47674,0.70485,0.54629,0.56049,0.39821,0.81786,1.51075,0.98696,1.00707,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,11324,0.90178,1.52089,0.86725,1.04442,0,0.74366,0.56515,0.61079,0.48036,0.71197,0.53962,0.56426,0.40089,0.81515,1.50306,0.98562,1.00548,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,11481.4,0.89924,1.51257,0.86062,1.04295,0,0.7501,0.56309,0.61304,0.48547,0.716,0.53942,0.56703,0.40229,0.81241,1.4966,0.97709,1.00376,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,11640.4,0.89183,1.49962,0.84716,1.03649,0,0.73307,0.5778,0.61446,0.48334,0.70929,0.55157,0.56908,0.40304,0.80876,1.49006,0.98062,1.00223,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,11799.1,0.88905,1.50706,0.84155,1.03509,0,0.71749,0.58297,0.60992,0.48032,0.69105,0.55899,0.56701,0.40479,0.80568,1.4846,0.98119,1.0015,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,11954.9,0.89154,1.50307,0.84578,1.03473,0,0.71774,0.58489,0.61206,0.48189,0.6879,0.56369,0.5706,0.40564,0.80251,1.48447,0.97739,1.00109,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,12113.9,0.88966,1.49982,0.83318,1.03833,0,0.71697,0.59081,0.61409,0.48365,0.6889,0.56894,0.57403,0.40844,0.80358,1.48148,0.97695,1.00286,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,12271,0.88586,1.48148,0.83271,1.03379,0,0.72859,0.58948,0.61682,0.48568,0.70336,0.56854,0.57651,0.4102,0.79979,1.47656,0.97481,1.00041,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,12428.4,0.88145,1.47833,0.82231,1.03154,0,0.71644,0.59231,0.621,0.48874,0.69337,0.56617,0.57731,0.4116,0.79642,1.47276,0.97001,0.99759,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,12587.4,0.87695,1.47765,0.81809,1.02974,0,0.72509,0.58288,0.62146,0.49159,0.699,0.55381,0.57429,0.41123,0.79246,1.47086,0.97001,0.99511,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,12745.8,0.87012,1.46045,0.81083,1.02502,0,0.73881,0.57483,0.62462,0.49533,0.70208,0.54695,0.57415,0.41276,0.79044,1.47016,0.96642,0.99385,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,12901.9,0.86532,1.44955,0.80147,1.02051,0,0.73991,0.57465,0.62518,0.49695,0.704,0.54947,0.57886,0.41419,0.78949,1.46919,0.96537,0.99231,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,13059.2,0.87141,1.45857,0.807,1.02342,0,0.74187,0.57605,0.62683,0.49765,0.70879,0.55518,0.57882,0.41361,0.78717,1.46158,0.96431,0.9906,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,13217,0.86867,1.46446,0.79548,1.02289,0,0.73789,0.57738,0.62511,0.49689,0.7094,0.55206,0.57959,0.41457,0.7847,1.4557,0.96648,0.98922,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,13374.6,0.86185,1.44411,0.79178,1.02147,0,0.73506,0.58218,0.62741,0.49866,0.70708,0.55904,0.5807,0.41566,0.78412,1.45127,0.96399,0.98847,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,13532.4,0.85861,1.42912,0.78813,1.01713,0,0.72501,0.589,0.6281,0.49794,0.69968,0.565,0.58137,0.41609,0.78282,1.44677,0.96136,0.98765,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,13713.2,0.85686,1.43884,0.78418,1.01767,0,0.7222,0.59134,0.62764,0.49704,0.69178,0.56952,0.58012,0.41567,0.78001,1.44401,0.96088,0.98631,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,13870.1,0.85698,1.43254,0.77909,1.0194,0,0.70232,0.60746,0.62956,0.49987,0.68724,0.57194,0.58319,0.41859,0.778,1.4408,0.95795,0.98515,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,14027.8,0.84625,1.41727,0.76874,1.01113,0,0.74514,0.59086,0.63075,0.50169,0.71522,0.56694,0.58466,0.41808,0.77451,1.44007,0.95743,0.98389,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,14186.1,0.84335,1.41336,0.76393,1.01064,0,0.7067,0.61132,0.63107,0.50004,0.69574,0.56812,0.58479,0.42025,0.77235,1.43614,0.9567,0.98265,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,14342.7,0.83856,1.40861,0.75934,1.00964,0,0.70452,0.61622,0.63237,0.50174,0.6742,0.59083,0.59254,0.42697,0.76998,1.43285,0.9539,0.98127,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,14500.2,0.84566,1.41151,0.75442,1.01147,0,0.72203,0.60845,0.63548,0.50644,0.69654,0.58201,0.59507,0.42909,0.76821,1.43098,0.95338,0.98001,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,14658.3,0.84331,1.4072,0.75105,1.00944,0,0.71555,0.6063,0.63481,0.50368,0.69373,0.57623,0.59427,0.4277,0.76652,1.42757,0.95131,0.97891,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,14814.8,0.84172,1.4143,0.75923,1.00784,0,0.71486,0.60641,0.63451,0.50332,0.69287,0.57918,0.5942,0.42782,0.76539,1.42726,0.95161,0.97818,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,14971.7,0.83991,1.40984,0.74417,1.00675,0,0.71189,0.61071,0.63572,0.50356,0.7067,0.56979,0.59409,0.42821,0.76428,1.42462,0.95109,0.97787,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,15130.3,0.83714,1.40031,0.74358,1.00496,0,0.71118,0.61211,0.63662,0.50485,0.69823,0.57848,0.59687,0.42939,0.76308,1.42271,0.94972,0.97728,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,15290.3,0.83861,1.39651,0.74224,1.00641,0,0.71151,0.6137,0.63663,0.50669,0.68147,0.58464,0.5953,0.42899,0.76134,1.41904,0.9482,0.9762,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,15447.6,0.83111,1.38838,0.73619,1.00166,0,0.71365,0.61371,0.63779,0.50756,0.73799,0.55415,0.59601,0.42913,0.75949,1.41729,0.94801,0.97514,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,15606.9,0.82458,1.3763,0.72676,1.00045,0,0.71688,0.61202,0.63786,0.50779,0.72878,0.55866,0.59707,0.42975,0.75823,1.41544,0.94807,0.97471,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,15764.5,0.82823,1.38236,0.72469,0.99916,0,0.76307,0.58276,0.63792,0.50864,0.73606,0.55799,0.59707,0.43066,0.75695,1.41131,0.94723,0.97385,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,15921.4,0.82841,1.38618,0.72468,1.00203,0,0.76194,0.58421,0.63841,0.5091,0.72871,0.55928,0.59488,0.43006,0.75603,1.40889,0.94677,0.97345,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,16081,0.82505,1.37452,0.71299,0.9987,0,0.74591,0.59732,0.63838,0.50975,0.73093,0.55886,0.59569,0.43002,0.75484,1.40632,0.94685,0.97301,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,16238.6,0.81686,1.3642,0.70997,0.99844,0,0.74744,0.59761,0.63967,0.51033,0.72431,0.56394,0.59545,0.42977,0.75333,1.40556,0.94601,0.97232,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,16396,0.80805,1.35669,0.70959,0.99206,0,0.75341,0.59441,0.64008,0.51097,0.72689,0.56519,0.5965,0.43055,0.752,1.40257,0.94547,0.97132,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
