epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
38,6973.95,0.96008,1.64788,1.1205,1.03695,0,0.62293,0.51161,0.53559,0.41268,0.58722,0.48583,0.4965,0.35143,0.88296,1.61152,1.15069,1.0159,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,7177.56,0.94642,1.62372,1.10663,1.03254,0,0.65134,0.50336,0.5429,0.42065,0.61814,0.47388,0.5004,0.35769,0.87557,1.5896,1.12371,1.00933,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,7357.09,0.95362,1.62285,1.09035,1.03004,0,0.63109,0.49709,0.53914,0.41876,0.62584,0.46141,0.50596,0.35799,0.8802,1.58962,1.10731,1.01042,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,7556.52,0.94207,1.60223,1.08084,1.02452,0,0.64081,0.5107,0.54538,0.42347,0.6168,0.48816,0.51147,0.35976,0.86773,1.55761,1.10463,1.00059,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,7840.12,0.93412,1.5832,1.06382,1.02226,0,0.66795,0.52775,0.56604,0.43868,0.63889,0.49538,0.51988,0.37025,0.86364,1.54248,1.08853,1.00267,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,8022.24,0.93261,1.57999,1.04572,1.0192,0,0.63296,0.51722,0.56154,0.43516,0.62535,0.48376,0.52075,0.37333,0.86045,1.53923,1.09901,0.99998,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,8202.21,0.92667,1.58373,1.02927,1.01577,0,0.63983,0.54448,0.57123,0.44178,0.59993,0.51259,0.53054,0.37967,0.84854,1.53484,1.06964,0.98898,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,8384.13,0.91966,1.56597,1.01387,1.01039,0,0.67639,0.51915,0.57064,0.44369,0.63502,0.50852,0.5325,0.38332,0.84242,1.51894,1.06036,0.98741,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,8566.3,0.91596,1.54357,0.99893,1.00722,0,0.6798,0.54063,0.58517,0.45441,0.64598,0.51277,0.54463,0.39205,0.84198,1.50023,1.04372,0.98792,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,8747.76,0.91071,1.54985,0.99322,1.00789,0,0.70176,0.54046,0.58786,0.45787,0.67217,0.51252,0.54736,0.39487,0.83123,1.49395,1.02703,0.98264,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,9028.33,0.90956,1.53879,0.98397,1.00166,0,0.70125,0.53438,0.58605,0.45904,0.68299,0.51865,0.55079,0.39502,0.82768,1.48694,1.0317,0.97889,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,9209.4,0.90618,1.5165,0.96805,1.00215,0,0.72773,0.54426,0.60018,0.46582,0.69883,0.52191,0.56156,0.40314,0.82298,1.46583,1.01207,0.97613,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,9389.39,0.90251,1.5222,0.95917,0.99753,0,0.69637,0.54939,0.59699,0.46699,0.67203,0.51864,0.55584,0.4035,0.81232,1.46338,1.01129,0.97331,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,9570.2,0.89514,1.49594,0.94028,0.99353,0,0.70776,0.54525,0.61005,0.48118,0.68549,0.50941,0.5685,0.4092,0.80693,1.4612,1.00217,0.96805,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,9750.23,0.89662,1.50653,0.93794,0.99406,0,0.71959,0.56395,0.61742,0.48658,0.68972,0.5346,0.5771,0.41399,0.80075,1.45175,0.99904,0.96642,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,9932.58,0.89062,1.48938,0.93292,0.9903,0,0.69874,0.57107,0.62402,0.48815,0.66811,0.54076,0.5811,0.41381,0.80274,1.4454,0.98997,0.96732,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,10116,0.88811,1.49209,0.92782,0.98904,0,0.714,0.57335,0.62692,0.49037,0.67692,0.54329,0.58136,0.41936,0.80653,1.43926,0.99398,0.96805,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,10297.9,0.87497,1.46431,0.90021,0.98483,0,0.73189,0.56701,0.63118,0.49525,0.69651,0.5387,0.58683,0.42056,0.7997,1.43327,0.98713,0.96469,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,10485.4,0.87453,1.46059,0.89127,0.97958,0,0.69614,0.59079,0.63263,0.49858,0.65721,0.5625,0.5916,0.43188,0.79637,1.43,0.98719,0.96174,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,10667.4,0.88133,1.45851,0.89897,0.98407,0,0.69992,0.586,0.63524,0.50171,0.68463,0.55764,0.5972,0.43266,0.7887,1.42245,0.98077,0.95943,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,10850.7,0.86477,1.4389,0.87878,0.97733,0,0.73023,0.58539,0.63584,0.50126,0.69426,0.55467,0.59089,0.42783,0.78584,1.41362,0.97722,0.95515,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,11033.3,0.86591,1.45634,0.87721,0.97668,0,0.70613,0.58565,0.63282,0.49896,0.68026,0.55446,0.58704,0.42687,0.78188,1.40817,0.97491,0.95296,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,11217.5,0.86823,1.44568,0.86919,0.97817,0,0.71274,0.59977,0.64017,0.50689,0.68354,0.56462,0.59345,0.4273,0.77707,1.40695,0.96441,0.95361,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,11400.8,0.86226,1.44682,0.86071,0.97522,0,0.72068,0.59621,0.6428,0.50951,0.71162,0.55842,0.59919,0.42832,0.77089,1.40393,0.95983,0.94973,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,11638.9,0.86157,1.44099,0.85186,0.97206,0,0.7258,0.6106,0.6485,0.51262,0.69531,0.57613,0.60582,0.43552,0.76844,1.4021,0.95274,0.94854,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,11857.6,0.85826,1.42219,0.85164,0.96794,0,0.74277,0.59988,0.64897,0.51501,0.71328,0.56443,0.60629,0.43879,0.76654,1.39878,0.94659,0.94776,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,12036.9,0.85323,1.41504,0.84316,0.97117,0,0.72214,0.61214,0.65082,0.51502,0.68189,0.57982,0.60518,0.43474,0.76409,1.39191,0.94645,0.94652,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,12218.8,0.84681,1.40515,0.82786,0.96427,0,0.7497,0.6017,0.65512,0.51884,0.70935,0.57032,0.6101,0.43617,0.76207,1.38862,0.94562,0.94477,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,12398.7,0.85591,1.418,0.8293,0.9664,0,0.74419,0.60113,0.65585,0.52193,0.70698,0.56917,0.60765,0.43948,0.75948,1.38637,0.94912,0.94236,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,12581.7,0.83835,1.38841,0.82008,0.96145,0,0.75352,0.60454,0.65827,0.52293,0.71533,0.57365,0.61078,0.44106,0.75439,1.37966,0.9432,0.94013,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,12761.4,0.83249,1.38597,0.81072,0.95777,0,0.73968,0.61206,0.66046,0.52392,0.69867,0.58177,0.61279,0.44033,0.75416,1.37212,0.94152,0.93986,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,12943.5,0.82988,1.37265,0.79963,0.95785,0,0.72043,0.6264,0.66637,0.52713,0.68718,0.58888,0.61856,0.44188,0.7528,1.36558,0.93974,0.93752,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,13123.1,0.83237,1.38365,0.80341,0.95791,0,0.70633,0.64667,0.66794,0.5277,0.67712,0.59876,0.62194,0.44397,0.7509,1.35933,0.9406,0.93776,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,13308,0.83401,1.37499,0.7977,0.95747,0,0.71326,0.64289,0.67012,0.52895,0.67767,0.60162,0.62337,0.44467,0.74767,1.35322,0.93681,0.93652,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,13487.2,0.82741,1.37007,0.78494,0.95552,0,0.70107,0.66282,0.67154,0.52936,0.66079,0.62976,0.62381,0.44553,0.74306,1.34817,0.93425,0.93446,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,13670.7,0.82423,1.36439,0.78345,0.95374,0,0.71571,0.64814,0.67167,0.53111,0.70078,0.59988,0.62446,0.44871,0.74308,1.34542,0.93116,0.93416,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,13850.7,0.82421,1.35473,0.77776,0.95087,0,0.75901,0.6358,0.67246,0.5337,0.72662,0.60466,0.62856,0.45184,0.74266,1.34097,0.92789,0.93362,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,14041.5,0.81719,1.34375,0.7734,0.95165,0,0.73946,0.65013,0.6752,0.53623,0.71042,0.62033,0.62707,0.4524,0.74146,1.33515,0.9265,0.93238,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,14468.1,0.8182,1.35134,0.77122,0.95088,0,0.74106,0.64871,0.67311,0.53533,0.71371,0.61935,0.62864,0.45167,0.73739,1.33272,0.92648,0.93045,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,14648,0.81598,1.34854,0.76735,0.94835,0,0.75738,0.64402,0.67607,0.53848,0.72488,0.61357,0.63036,0.45215,0.73417,1.33146,0.92497,0.92901,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,14828.2,0.81068,1.3315,0.75552,0.94696,0,0.76897,0.64372,0.67676,0.53858,0.7321,0.61715,0.63323,0.45431,0.73327,1.32941,0.92383,0.92882,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,15009.1,0.8016,1.31506,0.75582,0.94475,0,0.77285,0.64296,0.67869,0.54175,0.73353,0.61326,0.63216,0.45367,0.73032,1.3242,0.92133,0.9267,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,15190.3,0.80604,1.32235,0.74893,0.94524,0,0.76813,0.63928,0.6797,0.54227,0.73468,0.60723,0.63407,0.45417,0.72783,1.3228,0.92077,0.92505,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,15370.6,0.79674,1.3134,0.73994,0.94453,0,0.76662,0.64436,0.67944,0.54229,0.72988,0.61108,0.63219,0.45303,0.72617,1.32025,0.91953,0.92378,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,15553.4,0.79872,1.31304,0.73886,0.94178,0,0.76465,0.64443,0.67923,0.54265,0.72762,0.61256,0.6319,0.45422,0.72387,1.31559,0.91836,0.92294,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,15733.6,0.79692,1.31445,0.73593,0.93867,0,0.76376,0.64492,0.68023,0.5427,0.72818,0.60979,0.63258,0.45448,0.72232,1.31315,0.92062,0.92241,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,15915.8,0.79251,1.30408,0.7287,0.93961,0,0.72136,0.66634,0.68047,0.5409,0.68956,0.63261,0.63288,0.45409,0.72071,1.3123,0.92121,0.92207,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,16101.5,0.79472,1.30771,0.72803,0.93913,0,0.74882,0.64513,0.68132,0.54126,0.71138,0.61199,0.63273,0.45441,0.71964,1.31064,0.92056,0.92166,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,16283.1,0.7867,1.29747,0.72301,0.93567,0,0.74486,0.65214,0.68191,0.54153,0.70671,0.62117,0.63363,0.4552,0.71882,1.3076,0.9213,0.92111,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,16468.8,0.78034,1.27983,0.71671,0.93504,0,0.73246,0.66691,0.68217,0.5443,0.70402,0.62905,0.63359,0.45504,0.71791,1.30683,0.92192,0.92086,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,16649.6,0.7799,1.28387,0.70908,0.9331,0,0.73605,0.66661,0.68249,0.54446,0.70564,0.63093,0.63482,0.45574,0.71602,1.30427,0.92078,0.91989,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,16829.4,0.77197,1.28045,0.70904,0.93385,0,0.74043,0.66686,0.68277,0.54484,0.70881,0.63044,0.63427,0.45584,0.71547,1.30115,0.91891,0.91968,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,17010.5,0.77651,1.27534,0.70752,0.93249,0,0.74593,0.66198,0.6829,0.54534,0.70808,0.62863,0.63499,0.45637,0.71386,1.29957,0.91851,0.91874,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,17190.2,0.77396,1.26588,0.69967,0.93095,0,0.74577,0.66124,0.68328,0.54635,0.70736,0.62769,0.63443,0.45686,0.7118,1.29839,0.91702,0.91765,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,17371.3,0.77876,1.27598,0.69886,0.93082,0,0.74654,0.66206,0.68523,0.54782,0.70896,0.62575,0.63539,0.45788,0.70938,1.29589,0.9156,0.91681,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,17551.3,0.77309,1.27063,0.69777,0.93068,0,0.74815,0.6617,0.68603,0.54797,0.7126,0.6231,0.63499,0.45838,0.70729,1.29367,0.91507,0.91547,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,17733.3,0.77231,1.26507,0.69116,0.92754,0,0.75028,0.66196,0.68588,0.54833,0.71444,0.62432,0.63517,0.45861,0.70622,1.29122,0.91682,0.91489,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,17915,0.76492,1.25787,0.68532,0.92914,0,0.74764,0.66351,0.68615,0.54858,0.70881,0.62758,0.63518,0.45932,0.70487,1.28902,0.91492,0.91418,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,18095.3,0.76575,1.25225,0.6845,0.92816,0,0.74646,0.66382,0.68612,0.54725,0.71007,0.62647,0.63531,0.46023,0.70443,1.2873,0.91556,0.91383,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,18276.2,0.76753,1.25953,0.67859,0.9271,0,0.7513,0.66188,0.68618,0.54788,0.7114,0.62641,0.63587,0.46036,0.70385,1.28481,0.91517,0.91324,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,18458.9,0.7613,1.24972,0.67284,0.92755,0,0.75163,0.66222,0.68604,0.54842,0.71204,0.62687,0.63606,0.46054,0.70228,1.28331,0.91463,0.91243,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,18638.9,0.76137,1.24683,0.67048,0.92593,0,0.75367,0.66191,0.6862,0.54833,0.71717,0.62413,0.63598,0.46063,0.70098,1.28141,0.91384,0.91191,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,18820.6,0.75552,1.2324,0.66633,0.92229,0,0.75871,0.65708,0.68559,0.54767,0.71736,0.62316,0.63548,0.46134,0.70001,1.28026,0.91311,0.91174,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,19000.3,0.75098,1.21923,0.66033,0.92018,0,0.75551,0.65868,0.68515,0.54759,0.71514,0.62452,0.63472,0.46072,0.69961,1.27761,0.91386,0.91137,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,19182.2,0.74715,1.21596,0.65329,0.92095,0,0.75533,0.66065,0.68536,0.54838,0.71584,0.62537,0.63454,0.4609,0.69818,1.2759,0.91254,0.91059,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,19366.1,0.74842,1.21828,0.65549,0.91902,0,0.75627,0.66618,0.68607,0.548,0.71616,0.63123,0.63541,0.46158,0.69728,1.27352,0.91267,0.91024,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
