epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
12,2281.02,1.2529,2.26819,2.04504,1.28284,0,0.44284,0.27223,0.23513,0.16352,0.43931,0.25975,0.22295,0.1493,1.2043,2.23301,2.07304,1.25818,0,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
13,2464.49,1.22697,2.22832,2.00219,1.26361,0,0.3497,0.30538,0.25274,0.17532,0.33234,0.28614,0.22899,0.15294,1.18115,2.21361,1.93374,1.24234,0,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
14,2644.69,1.20447,2.15282,1.93574,1.2391,0,0.49746,0.28649,0.26359,0.18769,0.47444,0.27676,0.24819,0.16208,1.1652,2.17885,1.88214,1.22455,0,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
15,2826.83,1.19118,2.1432,1.87825,1.22671,0,0.41319,0.30171,0.27515,0.1931,0.38989,0.2871,0.25044,0.16619,1.14852,2.16389,1.80451,1.20687,0,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
16,3006.68,1.1652,2.09758,1.82322,1.2041,0,0.43664,0.31774,0.29462,0.21868,0.41813,0.30523,0.2751,0.1914,1.11884,2.10431,1.75533,1.19093,0,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
17,3188.18,1.1674,2.07524,1.79384,1.19787,0,0.42431,0.32877,0.29597,0.21763,0.41027,0.31684,0.27792,0.18706,1.11608,2.10136,1.79958,1.18312,0,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
18,3368.15,1.14903,2.04694,1.73671,1.18508,0,0.40682,0.33918,0.33063,0.2456,0.38976,0.32318,0.30909,0.21266,1.08334,2.00095,1.65226,1.16308,0,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
19,3569.17,1.13169,2.0106,1.69218,1.17087,0,0.36934,0.33403,0.32516,0.23897,0.34942,0.32152,0.301,0.20641,1.08749,1.98105,1.63371,1.16062,0,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
20,3751.69,1.11164,1.98572,1.63117,1.15767,0,0.4498,0.36751,0.35407,0.26378,0.43367,0.35025,0.32641,0.22681,1.06754,1.9303,1.60728,1.15435,0,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
21,4082.49,1.10758,1.95858,1.6009,1.15189,0,0.41828,0.37985,0.38016,0.28002,0.44099,0.33502,0.3456,0.24216,1.04861,1.90362,1.55941,1.13046,0,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
22,4264.49,1.09395,1.93058,1.54307,1.13619,0,0.53657,0.38268,0.39496,0.29242,0.50837,0.36546,0.35903,0.24753,1.02339,1.89019,1.49316,1.11712,0,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
23,4444.33,1.08397,1.90526,1.50972,1.12858,0,0.4309,0.39298,0.3969,0.29553,0.41105,0.36956,0.36753,0.25071,1.01828,1.87234,1.48014,1.10587,0,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
24,4625.37,1.07707,1.88503,1.48086,1.1219,0,0.54128,0.38465,0.41352,0.30922,0.52252,0.36467,0.38285,0.26882,1.01249,1.84219,1.43587,1.09942,0,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
25,4807.13,1.0625,1.85,1.43757,1.11006,0,0.54318,0.38997,0.4177,0.31636,0.52621,0.3715,0.38542,0.27056,0.99654,1.83179,1.43649,1.08943,0,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
26,4987.88,1.04715,1.83593,1.39849,1.10103,0,0.52848,0.43294,0.44136,0.32852,0.4849,0.41834,0.40813,0.28191,0.99182,1.81276,1.38519,1.08676,0,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
27,5168.41,1.05,1.82311,1.37504,1.09918,0,0.5319,0.40449,0.4418,0.33647,0.51091,0.37046,0.39722,0.27911,0.97571,1.79076,1.35616,1.07702,0,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,5350.48,1.0376,1.80591,1.35615,1.09077,0,0.5549,0.42861,0.45711,0.34408,0.5021,0.39921,0.41422,0.29149,0.96161,1.75453,1.33034,1.06406,0,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,5531.02,1.03045,1.78106,1.31246,1.08144,0,0.58426,0.45093,0.48155,0.36209,0.55499,0.41334,0.43546,0.30629,0.95945,1.74306,1.28694,1.06276,0,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,5711.38,1.01864,1.77283,1.28686,1.07667,0,0.59664,0.45258,0.48865,0.37214,0.57211,0.43243,0.45669,0.32074,0.94389,1.72727,1.27286,1.05612,0,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,5892.37,1.01134,1.74164,1.26576,1.06313,0,0.54198,0.4992,0.50065,0.38136,0.51551,0.47588,0.4615,0.32167,0.94034,1.70613,1.24045,1.04895,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,6074.51,0.99475,1.71336,1.23,1.06128,0,0.58434,0.48384,0.49897,0.37548,0.54654,0.45379,0.45245,0.31978,0.93046,1.68197,1.2485,1.04296,0,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,6254.98,0.99617,1.72216,1.21123,1.05623,0,0.59317,0.49581,0.52324,0.39553,0.57488,0.47142,0.48282,0.34256,0.92224,1.66254,1.20502,1.03736,0,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,6435.79,0.98504,1.69512,1.18001,1.051,0,0.57905,0.49941,0.51662,0.39511,0.54775,0.47636,0.47615,0.34025,0.90894,1.65644,1.1992,1.02467,0,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,6617.6,0.98465,1.67741,1.16716,1.04953,0,0.61773,0.48534,0.52664,0.40336,0.56734,0.49757,0.48871,0.34705,0.90362,1.62926,1.18294,1.03047,0,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,6797.29,0.97344,1.65852,1.14135,1.04153,0,0.66312,0.50691,0.54189,0.41866,0.65407,0.48202,0.50633,0.35993,0.89792,1.60344,1.15252,1.02122,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,6978.13,0.97617,1.66547,1.13587,1.03892,0,0.64316,0.49779,0.5385,0.41525,0.6168,0.47583,0.50095,0.35897,0.89133,1.5997,1.13734,1.0152,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,7159.08,0.96763,1.66176,1.11934,1.03657,0,0.61774,0.54395,0.54974,0.42386,0.58162,0.51839,0.51174,0.36282,0.87935,1.59017,1.11536,1.0108,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,7340.54,0.96074,1.64084,1.10461,1.03174,0,0.629,0.53365,0.552,0.42607,0.60356,0.51173,0.51107,0.36422,0.88352,1.59376,1.10775,1.00906,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,7522.82,0.94211,1.61303,1.07393,1.02187,0,0.65231,0.53373,0.55163,0.42668,0.62686,0.50705,0.51285,0.36552,0.87188,1.55516,1.11153,1.00163,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,7705.56,0.94682,1.61319,1.06872,1.02241,0,0.65206,0.54581,0.56661,0.43744,0.629,0.52151,0.52671,0.37563,0.8582,1.54045,1.08622,0.99518,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,7886.63,0.94344,1.59639,1.05004,1.02333,0,0.68504,0.53658,0.57332,0.44358,0.66189,0.5064,0.52995,0.37555,0.85951,1.54244,1.08758,0.99671,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,8069.12,0.93696,1.58621,1.03489,1.01391,0,0.6752,0.54213,0.57506,0.44542,0.67398,0.49269,0.52916,0.38017,0.84586,1.52585,1.06202,0.99134,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,8249.86,0.93585,1.57971,1.02247,1.01056,0,0.67402,0.54141,0.57884,0.45019,0.64057,0.51148,0.53822,0.3841,0.84137,1.50797,1.05532,0.987,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,8435.54,0.92935,1.575,0.99654,1.0072,0,0.66414,0.55935,0.5768,0.44901,0.63208,0.53491,0.53422,0.38298,0.84102,1.51303,1.06998,0.9874,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,8615.45,0.92076,1.56498,0.9929,1.00669,0,0.682,0.5479,0.57817,0.45203,0.65423,0.51812,0.53318,0.38566,0.83411,1.49738,1.05409,0.98444,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,8796.9,0.92554,1.54844,0.98151,1.00653,0,0.64814,0.55066,0.583,0.45627,0.61881,0.523,0.54332,0.39228,0.82835,1.47871,1.0455,0.98064,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,8976.72,0.9064,1.5339,0.96198,0.99891,0,0.65395,0.5834,0.59456,0.46365,0.62405,0.55409,0.55321,0.39619,0.8156,1.48096,1.02648,0.97449,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,9157.98,0.90062,1.51792,0.94798,0.9967,0,0.69361,0.57605,0.59819,0.46876,0.68515,0.53259,0.55825,0.39959,0.81406,1.47615,1.02474,0.97225,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,9337.58,0.91059,1.52063,0.95233,0.99585,0,0.70134,0.56245,0.60757,0.47834,0.68967,0.5259,0.56792,0.40867,0.81442,1.45936,1.01326,0.97199,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,9519.06,0.90433,1.51808,0.94064,0.99348,0,0.69633,0.58583,0.60856,0.47863,0.67059,0.56135,0.57182,0.40691,0.80634,1.44949,1.00938,0.96757,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,9700.62,0.89971,1.50722,0.93013,0.98929,0,0.73367,0.5512,0.61532,0.48026,0.70895,0.53144,0.57524,0.4106,0.7996,1.43215,1.00615,0.9627,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,9881.38,0.89315,1.49723,0.9188,0.98878,0,0.70029,0.58836,0.61652,0.48399,0.66851,0.55874,0.56569,0.41041,0.79822,1.42808,1.00178,0.96121,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,10062.5,0.8908,1.4878,0.90989,0.98798,0,0.68359,0.58844,0.61652,0.48494,0.67397,0.54428,0.571,0.41369,0.79132,1.41266,0.99615,0.95883,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,10244.3,0.89401,1.49738,0.90795,0.9851,0,0.71956,0.57974,0.62409,0.49086,0.68821,0.55239,0.58085,0.41753,0.78694,1.40803,0.99126,0.95511,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,10426.9,0.88153,1.4632,0.89074,0.98026,0,0.71549,0.57991,0.62591,0.4883,0.69611,0.53698,0.57861,0.41665,0.78233,1.40286,0.98226,0.95352,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,10608.7,0.88209,1.46164,0.89029,0.97976,0,0.67919,0.59737,0.62688,0.49149,0.69911,0.546,0.58444,0.41661,0.78507,1.4006,0.97663,0.95205,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,10787.9,0.87991,1.46498,0.88236,0.97819,0,0.71466,0.58152,0.63098,0.49454,0.68782,0.55596,0.5872,0.41998,0.78289,1.39369,0.97385,0.9506,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,10969.2,0.87632,1.45917,0.87495,0.97466,0,0.71073,0.58975,0.63059,0.49287,0.68553,0.55245,0.59083,0.41959,0.77577,1.38223,0.98218,0.94693,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,11149.6,0.8729,1.44744,0.86554,0.97386,0,0.70508,0.57168,0.6285,0.49859,0.7041,0.5353,0.59123,0.42251,0.77064,1.37068,0.98003,0.94358,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,11331.9,0.86388,1.43055,0.85935,0.97095,0,0.71326,0.57094,0.63417,0.50128,0.6894,0.54737,0.59441,0.42391,0.7713,1.36411,0.97747,0.94275,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,11512.1,0.85498,1.42383,0.83978,0.96836,0,0.70497,0.58066,0.63739,0.50411,0.68066,0.55024,0.59809,0.42776,0.76612,1.35681,0.96803,0.94042,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,11695.8,0.86155,1.43004,0.84162,0.96866,0,0.726,0.57827,0.63802,0.50705,0.69716,0.54992,0.59455,0.42858,0.75807,1.35507,0.96884,0.93641,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,11914.5,0.85133,1.40822,0.83635,0.96544,0,0.70334,0.58259,0.63746,0.50775,0.71338,0.53622,0.5928,0.42819,0.75225,1.34833,0.96325,0.93499,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,12092.9,0.85386,1.41619,0.83371,0.96657,0,0.69824,0.5985,0.64249,0.50876,0.66957,0.56562,0.59919,0.43124,0.75316,1.34278,0.95943,0.9352,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,12274.4,0.8504,1.40076,0.8221,0.96147,0,0.70519,0.60405,0.6408,0.50897,0.68593,0.56517,0.59385,0.4307,0.74946,1.33774,0.94984,0.93343,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,12453.4,0.84812,1.39202,0.81027,0.9612,0,0.71054,0.59803,0.64001,0.5101,0.68156,0.57278,0.59592,0.42875,0.7479,1.33933,0.95169,0.9321,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,12638.5,0.83919,1.37947,0.80148,0.96022,0,0.71566,0.59596,0.6387,0.50952,0.6818,0.56753,0.59288,0.42714,0.74318,1.33786,0.94588,0.93009,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,13010.9,0.84307,1.39889,0.81021,0.95754,0,0.72381,0.58777,0.63989,0.50782,0.68953,0.55928,0.59569,0.4297,0.74083,1.32937,0.94321,0.92816,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,13190.2,0.83541,1.37686,0.79776,0.95667,0,0.69538,0.59961,0.64134,0.51163,0.6764,0.56267,0.59592,0.43179,0.73985,1.32763,0.9467,0.92982,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,13372.2,0.83017,1.37054,0.79038,0.95365,0,0.69707,0.60367,0.64373,0.51289,0.67278,0.56896,0.60011,0.4335,0.73619,1.32354,0.94517,0.92783,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,13550.8,0.82922,1.35867,0.79161,0.95324,0,0.69746,0.61354,0.64144,0.50937,0.66596,0.58128,0.59868,0.43318,0.73284,1.31924,0.94681,0.92553,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,13732,0.82974,1.36553,0.78564,0.95331,0,0.72915,0.59474,0.64321,0.51308,0.72365,0.56105,0.59949,0.43506,0.72924,1.31312,0.94481,0.92338,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,13912.2,0.82565,1.35704,0.77474,0.94989,0,0.74515,0.59722,0.64386,0.51521,0.72074,0.56687,0.60432,0.43688,0.72741,1.3061,0.94479,0.92298,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,14094,0.82132,1.35485,0.76992,0.94939,0,0.74623,0.59664,0.64404,0.51583,0.71987,0.5722,0.60382,0.4377,0.72514,1.3021,0.94545,0.92089,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,14272.9,0.82012,1.33978,0.76562,0.94538,0,0.7412,0.59927,0.6458,0.51752,0.71778,0.57445,0.60683,0.43849,0.72498,1.29705,0.94688,0.92114,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,14453.6,0.81534,1.34407,0.76911,0.94721,0,0.74087,0.6103,0.64849,0.51979,0.71293,0.58392,0.60647,0.4401,0.72431,1.28922,0.94538,0.92157,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,14633.7,0.81276,1.33794,0.75438,0.94348,0,0.74212,0.61322,0.65157,0.52231,0.71615,0.58478,0.60812,0.44158,0.72423,1.28793,0.94558,0.92197,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,14820.4,0.81827,1.34347,0.76196,0.94764,0,0.74488,0.61913,0.65249,0.52416,0.71994,0.58581,0.60894,0.44201,0.72402,1.28248,0.94201,0.92204,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,14999.2,0.80928,1.33882,0.74825,0.9432,0,0.73944,0.62374,0.65616,0.52646,0.71838,0.58805,0.61132,0.4448,0.72251,1.27934,0.93892,0.92144,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,15182.9,0.80815,1.3227,0.74931,0.94256,0,0.73874,0.62454,0.65627,0.52693,0.72471,0.58716,0.61341,0.44635,0.72226,1.27678,0.93704,0.92117,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,15363.8,0.80995,1.32382,0.74585,0.94241,0,0.7398,0.62658,0.65749,0.52895,0.72902,0.58404,0.61358,0.4461,0.72146,1.27418,0.93564,0.92101,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,15544.1,0.79679,1.30001,0.73219,0.93601,0,0.76219,0.62174,0.65862,0.52757,0.7326,0.59393,0.61587,0.4469,0.71929,1.27013,0.93022,0.91914,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,15725.8,0.79684,1.32102,0.73617,0.93653,0,0.75249,0.62149,0.65913,0.52745,0.74447,0.58997,0.61747,0.44877,0.71741,1.26671,0.92877,0.91819,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,15906.7,0.80041,1.30582,0.73142,0.93755,0,0.74478,0.62269,0.66063,0.52844,0.71318,0.59694,0.61876,0.44779,0.71683,1.26366,0.92984,0.91774,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,16086.2,0.79423,1.3099,0.72129,0.93554,0,0.73227,0.62373,0.65965,0.52905,0.70411,0.59552,0.61729,0.4486,0.71501,1.26007,0.93009,0.91698,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,16268.6,0.7964,1.30508,0.72369,0.93486,0,0.71501,0.63672,0.65791,0.52778,0.70212,0.59469,0.6155,0.44813,0.71288,1.25803,0.92909,0.91589,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,16463.7,0.78675,1.29277,0.71526,0.93385,0,0.73448,0.62208,0.65881,0.52864,0.70919,0.59486,0.61584,0.4485,0.71187,1.25658,0.92999,0.91566,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,16644.4,0.79081,1.2962,0.71602,0.93278,0,0.7285,0.63831,0.66298,0.53228,0.70621,0.60388,0.62007,0.45166,0.70921,1.25428,0.92682,0.91441,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,16827.8,0.79009,1.29505,0.70219,0.93359,0,0.73334,0.63646,0.66524,0.5334,0.71037,0.60123,0.62332,0.45346,0.70761,1.25225,0.92662,0.91359,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,17055.5,0.78366,1.27753,0.69488,0.93054,0,0.74072,0.63438,0.66584,0.53334,0.71068,0.60485,0.62383,0.45202,0.70669,1.25082,0.92625,0.91319,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,17236.1,0.78378,1.28258,0.69627,0.93031,0,0.73664,0.63299,0.66538,0.53335,0.70681,0.60347,0.62185,0.45049,0.70583,1.24889,0.92625,0.9129,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,17416.8,0.77914,1.27966,0.69466,0.92923,0,0.74006,0.63666,0.66717,0.53468,0.71236,0.60738,0.62376,0.45039,0.70499,1.24718,0.92531,0.91239,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,17596.9,0.77988,1.27574,0.69046,0.92995,0,0.74947,0.63104,0.66633,0.53361,0.72086,0.60261,0.62241,0.45031,0.70422,1.24563,0.92401,0.91219,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,17777.4,0.7727,1.26348,0.68772,0.92788,0,0.75087,0.63108,0.66707,0.53479,0.72325,0.60048,0.6231,0.451,0.70255,1.24436,0.92254,0.91168,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,17957.8,0.77218,1.25285,0.68409,0.92751,0,0.7489,0.63639,0.6702,0.53563,0.72216,0.6043,0.62608,0.45414,0.7013,1.2424,0.92118,0.91124,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,18138.7,0.76723,1.2516,0.67793,0.92673,0,0.74842,0.6346,0.66858,0.53531,0.71926,0.6052,0.62406,0.45289,0.69988,1.23987,0.9199,0.91055,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,18319.5,0.76611,1.24818,0.67144,0.92326,0,0.74609,0.6374,0.66942,0.53667,0.71891,0.60637,0.62595,0.45359,0.69858,1.23905,0.91935,0.90999,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,18500.7,0.76523,1.24008,0.67134,0.92392,0,0.7546,0.63181,0.66885,0.53692,0.72223,0.60335,0.62453,0.45311,0.69739,1.23781,0.91911,0.90956,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,18695.7,0.75682,1.2398,0.66009,0.91994,0,0.74934,0.63529,0.671,0.53804,0.71568,0.60387,0.62508,0.45404,0.6958,1.23622,0.91843,0.90914,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,18876,0.75386,1.23301,0.66091,0.91849,0,0.74497,0.63884,0.67213,0.53889,0.71526,0.60579,0.62663,0.45428,0.69462,1.23442,0.918,0.90852,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,19055.5,0.75136,1.21363,0.65572,0.9178,0,0.74522,0.63985,0.67275,0.5395,0.71533,0.60575,0.62744,0.45463,0.69331,1.23338,0.91754,0.90811,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,19236.2,0.7595,1.23728,0.66019,0.92006,0,0.74486,0.64093,0.67358,0.54042,0.71545,0.60651,0.6279,0.45448,0.6919,1.23242,0.91694,0.90761,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
