epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,3721.28,1.15817,2.08843,1.73512,1.30432,0,0.41964,0.33274,0.31511,0.23192,0.3926,0.31742,0.29123,0.19896,1.11277,2.09804,1.7235,1.27244,0,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
23,3890.39,1.1505,2.07016,1.7017,1.2959,0,0.39546,0.34328,0.33256,0.24405,0.38967,0.31778,0.30547,0.21021,1.11965,2.05421,1.67565,1.27241,0,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
24,4054.48,1.13636,2.02903,1.65804,1.28067,0,0.40816,0.32346,0.32444,0.24604,0.39896,0.30752,0.30262,0.21231,1.09484,2.05529,1.68284,1.25371,0,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
25,4218.58,1.13872,2.02715,1.62602,1.27391,0,0.39356,0.34575,0.33924,0.25674,0.45756,0.29514,0.31437,0.21789,1.072,1.98966,1.61379,1.2389,0,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
26,4384.7,1.1173,2.00068,1.58904,1.26372,0,0.39017,0.3729,0.35859,0.27095,0.37121,0.35097,0.33398,0.22899,1.06273,1.9839,1.56259,1.23221,0,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
27,4549.76,1.11729,1.97515,1.54976,1.25967,0,0.45418,0.37824,0.37271,0.27897,0.45031,0.345,0.34035,0.23518,1.05307,1.94028,1.48967,1.21598,0,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,4718.1,1.09577,1.93523,1.51495,1.24584,0,0.48669,0.37409,0.39137,0.29488,0.43862,0.35343,0.35569,0.24828,1.03777,1.92686,1.48813,1.21099,0,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,4883.03,1.09883,1.93042,1.48828,1.24139,0,0.46439,0.39434,0.39766,0.29799,0.43836,0.37352,0.36572,0.25394,1.03069,1.91523,1.45859,1.20163,0,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,5047.78,1.07807,1.92419,1.45136,1.22631,0,0.49944,0.3785,0.40939,0.31239,0.45952,0.35547,0.37128,0.25911,1.00675,1.88929,1.41587,1.18565,0,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,5214.4,1.07115,1.89591,1.43022,1.22434,0,0.49179,0.39256,0.4098,0.31451,0.4864,0.36883,0.38161,0.26597,1.00713,1.89093,1.41072,1.1821,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,5379,1.06889,1.88296,1.39648,1.22121,0,0.48079,0.4048,0.42045,0.32114,0.46465,0.37716,0.38829,0.27167,1.00121,1.86726,1.36996,1.18572,0,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,5543.88,1.0598,1.85927,1.36629,1.21137,0,0.54397,0.41291,0.43251,0.33285,0.49528,0.39212,0.3924,0.27274,0.98822,1.82454,1.35265,1.17041,0,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,5709.56,1.04626,1.84628,1.34204,1.20064,0,0.54084,0.43168,0.44212,0.3361,0.48791,0.41501,0.40219,0.27817,0.98438,1.82318,1.33545,1.16307,0,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,5874.29,1.04477,1.82508,1.3104,1.20186,0,0.53426,0.426,0.44691,0.34932,0.46695,0.4174,0.40845,0.28934,0.96627,1.80352,1.30851,1.15573,0,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,6040.1,1.05247,1.84672,1.3003,1.19767,0,0.58263,0.44162,0.46477,0.35168,0.55922,0.40296,0.4222,0.29375,0.97398,1.80105,1.28607,1.15961,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,6207.32,1.04143,1.81889,1.28402,1.18856,0,0.53452,0.47236,0.46962,0.36022,0.50802,0.44528,0.43535,0.3049,0.96515,1.77658,1.28337,1.15084,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,6371.79,1.02671,1.78706,1.24548,1.18301,0,0.59816,0.4448,0.47377,0.36404,0.56479,0.42471,0.43973,0.30595,0.95769,1.77176,1.28347,1.14905,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,6537.78,1.01902,1.78179,1.23357,1.17767,0,0.56431,0.4682,0.48047,0.36747,0.5261,0.44515,0.43844,0.30662,0.94426,1.77132,1.24424,1.142,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,6702.83,1.0296,1.79861,1.21418,1.17739,0,0.63702,0.4717,0.49306,0.37898,0.59063,0.44438,0.45185,0.31606,0.94533,1.7405,1.22101,1.13925,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,6867.17,1.01393,1.76766,1.20081,1.16906,0,0.63814,0.46086,0.49981,0.38769,0.62016,0.42649,0.45903,0.32333,0.94222,1.73801,1.20806,1.13684,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,7032.61,1.01261,1.75524,1.17406,1.166,0,0.64881,0.45814,0.50615,0.38697,0.61657,0.4357,0.466,0.32603,0.92894,1.73412,1.19011,1.12377,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,7198.07,0.99432,1.73246,1.1545,1.15765,0,0.61571,0.50941,0.51086,0.39133,0.5767,0.48188,0.47046,0.33342,0.9385,1.70432,1.17511,1.12927,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,7364.03,1.00126,1.72527,1.14392,1.15493,0,0.65806,0.49108,0.51739,0.3976,0.6196,0.46252,0.46843,0.33385,0.92093,1.68364,1.17105,1.11576,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,7528.47,0.99636,1.71913,1.13316,1.15225,0,0.61934,0.51187,0.52791,0.40904,0.59091,0.47794,0.48609,0.34965,0.91885,1.66574,1.14432,1.11514,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,7693.17,0.99149,1.7195,1.11713,1.15152,0,0.57456,0.52858,0.52424,0.40753,0.54397,0.50368,0.48427,0.34532,0.90951,1.65753,1.14202,1.11429,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,7859.25,0.98475,1.71394,1.11144,1.14529,0,0.63854,0.5102,0.54451,0.42061,0.59153,0.48084,0.50203,0.35739,0.90563,1.64903,1.12435,1.11002,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,8024.68,0.97966,1.68886,1.0857,1.14295,0,0.6734,0.48465,0.53611,0.42021,0.63593,0.45805,0.49084,0.35215,0.89672,1.64229,1.12022,1.10145,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,8189.17,0.96955,1.67547,1.06998,1.13516,0,0.63387,0.50849,0.54231,0.42134,0.5965,0.48096,0.4958,0.35443,0.89287,1.64249,1.11068,1.09821,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,8356.72,0.96673,1.67488,1.06261,1.13565,0,0.65397,0.51392,0.54938,0.42998,0.64025,0.48062,0.51254,0.36595,0.88918,1.64725,1.10225,1.09651,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,8603.29,0.95951,1.66029,1.03835,1.12784,0,0.67435,0.50838,0.55312,0.43365,0.63264,0.48137,0.50845,0.36403,0.88095,1.62057,1.08163,1.09365,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,8767.61,0.95763,1.65997,1.02707,1.12756,0,0.68018,0.5097,0.55073,0.42817,0.65152,0.48434,0.51196,0.3629,0.87885,1.61204,1.07654,1.09672,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,8933.66,0.95877,1.65571,1.03125,1.12735,0,0.62789,0.54922,0.5647,0.43913,0.61824,0.50864,0.52431,0.37438,0.87278,1.6036,1.06377,1.08658,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,9098.07,0.94692,1.63665,1.01294,1.12227,0,0.66654,0.53956,0.56032,0.43599,0.63347,0.50445,0.51762,0.36997,0.87319,1.60367,1.0677,1.08728,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,9263.57,0.95358,1.63667,0.99955,1.12102,0,0.66657,0.5336,0.56,0.44153,0.63754,0.5063,0.51821,0.37297,0.86801,1.60983,1.07744,1.08253,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,9429.54,0.94471,1.62748,0.9886,1.11579,0,0.66608,0.5402,0.56592,0.44481,0.6629,0.49552,0.5269,0.37745,0.8587,1.59175,1.06243,1.07723,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,9594.57,0.93957,1.61633,0.97393,1.11159,0,0.67644,0.53716,0.56971,0.44968,0.6529,0.50433,0.53208,0.38204,0.84946,1.5845,1.04895,1.07073,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,9767.88,0.93369,1.60748,0.9571,1.11189,0,0.68372,0.53119,0.56488,0.444,0.64476,0.50611,0.52252,0.37686,0.84659,1.57476,1.04754,1.0705,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,9932.2,0.93287,1.6022,0.95832,1.10882,0,0.68662,0.53856,0.57674,0.45429,0.66801,0.50733,0.53362,0.37987,0.8413,1.57298,1.02917,1.06611,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,10096.1,0.92415,1.58992,0.94791,1.10325,0,0.69271,0.54175,0.58124,0.45926,0.68191,0.50905,0.54331,0.38736,0.83807,1.56595,1.0214,1.06517,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,10262.8,0.92018,1.57332,0.94051,1.10036,0,0.7023,0.54342,0.57949,0.4587,0.67402,0.51913,0.54037,0.38572,0.83089,1.56067,1.02157,1.06021,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,10426.3,0.92653,1.57934,0.93091,1.09842,0,0.68332,0.55516,0.58375,0.46134,0.65094,0.53112,0.54639,0.38804,0.83087,1.56113,1.02912,1.05695,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,10591.1,0.9156,1.58518,0.92294,1.09923,0,0.71284,0.54072,0.5858,0.46229,0.68173,0.51218,0.54324,0.38852,0.82897,1.54957,1.01548,1.05873,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,10755.8,0.91593,1.56636,0.91585,1.09725,0,0.6941,0.56755,0.59708,0.47185,0.65837,0.53714,0.55176,0.39498,0.82047,1.53544,1.00315,1.05422,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,10919.8,0.90879,1.55201,0.89964,1.09124,0,0.68642,0.55768,0.59473,0.4725,0.65653,0.53625,0.55793,0.39569,0.82088,1.52722,1.00559,1.05354,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,11085.5,0.90412,1.53839,0.89656,1.08748,0,0.68547,0.56118,0.59634,0.47322,0.66231,0.524,0.55576,0.39716,0.81815,1.52305,1.00407,1.05287,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,11251.9,0.90124,1.54652,0.88881,1.08827,0,0.68173,0.57355,0.59915,0.47356,0.65406,0.5412,0.55333,0.39443,0.81471,1.52348,0.99919,1.0511,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,11415.8,0.89798,1.52773,0.8847,1.08478,0,0.70127,0.57069,0.60081,0.47516,0.66783,0.54666,0.55696,0.39584,0.8122,1.5241,0.98816,1.04865,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,11585.2,0.89263,1.5295,0.8789,1.08271,0,0.69857,0.57667,0.60853,0.48166,0.66793,0.55263,0.56236,0.40342,0.80916,1.51794,0.97843,1.04778,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,11779.2,0.89613,1.52294,0.87121,1.08307,0,0.6959,0.56851,0.6082,0.48279,0.67108,0.53262,0.56043,0.40296,0.80514,1.51621,0.97655,1.0441,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,11946.4,0.89307,1.52634,0.86462,1.08292,0,0.67209,0.58808,0.61156,0.48659,0.65799,0.54559,0.56661,0.40347,0.80091,1.51017,0.97244,1.04108,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,12110.7,0.88771,1.51006,0.85954,1.07945,0,0.66508,0.59264,0.61312,0.48566,0.65823,0.54709,0.56718,0.40407,0.79924,1.50965,0.9697,1.03905,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,12275.7,0.88299,1.50768,0.84574,1.07281,0,0.70957,0.55986,0.61319,0.48635,0.67277,0.53923,0.56768,0.40587,0.79551,1.49684,0.97012,1.03557,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,12442.9,0.87742,1.51259,0.84076,1.07125,0,0.68887,0.57313,0.60984,0.48515,0.65824,0.54677,0.56499,0.40402,0.79173,1.4869,0.97278,1.03331,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,12635.9,0.88122,1.50467,0.84022,1.07153,0,0.69176,0.57053,0.61132,0.48639,0.67048,0.53904,0.56384,0.40612,0.78634,1.48883,0.97211,1.02984,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,12828.2,0.88103,1.50362,0.82767,1.07363,0,0.69984,0.56832,0.61227,0.48811,0.67271,0.53711,0.56457,0.40556,0.78167,1.48596,0.96967,1.02699,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,12993.5,0.87472,1.48269,0.83002,1.06721,0,0.70798,0.56773,0.6138,0.49002,0.67745,0.53687,0.56491,0.40698,0.77839,1.48235,0.96971,1.02524,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,13158.2,0.86911,1.47859,0.81531,1.06614,0,0.71794,0.55737,0.61237,0.4908,0.68449,0.52989,0.56393,0.40678,0.77665,1.47724,0.96488,1.02453,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,13323.2,0.86537,1.47733,0.81396,1.06374,0,0.70688,0.56284,0.61334,0.49041,0.66996,0.53609,0.5658,0.40583,0.77583,1.47519,0.96452,1.02422,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,13488.5,0.86231,1.46209,0.80646,1.06299,0,0.68914,0.57124,0.61553,0.4921,0.69149,0.52734,0.56485,0.40664,0.7738,1.47362,0.96229,1.02324,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,13652.9,0.85852,1.45754,0.79647,1.0568,0,0.72922,0.55667,0.61905,0.49698,0.70043,0.52799,0.57001,0.40957,0.7707,1.46888,0.9586,1.02161,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,13816.9,0.86236,1.46305,0.80339,1.06116,0,0.72803,0.56092,0.6221,0.4978,0.69165,0.53253,0.57166,0.41091,0.76764,1.46471,0.95259,1.01949,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,13983.4,0.85954,1.47209,0.79283,1.05918,0,0.73797,0.56423,0.62271,0.5,0.70421,0.53388,0.57218,0.41034,0.767,1.46307,0.95263,1.02002,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,14147.6,0.85213,1.44401,0.78545,1.05527,0,0.73142,0.56898,0.62382,0.49975,0.69556,0.53444,0.57105,0.41027,0.76388,1.46072,0.95039,1.01806,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,14313.5,0.84945,1.43205,0.78243,1.05051,0,0.74435,0.56485,0.62472,0.49956,0.70918,0.53521,0.57332,0.41156,0.76225,1.45738,0.95056,1.01667,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,14516.1,0.84744,1.44567,0.77867,1.05098,0,0.73943,0.56031,0.62561,0.50079,0.72561,0.52861,0.57416,0.41125,0.76108,1.45648,0.95031,1.01626,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,14682.4,0.84548,1.43263,0.76979,1.051,0,0.73399,0.56355,0.62369,0.49985,0.71955,0.52983,0.57277,0.41114,0.75881,1.45481,0.94704,1.01502,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,14846.7,0.84044,1.41754,0.7629,1.04821,0,0.67107,0.60458,0.6238,0.50048,0.71217,0.53169,0.57337,0.41212,0.75728,1.45294,0.94541,1.01413,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,15010.9,0.83231,1.41945,0.75841,1.04388,0,0.66979,0.60544,0.62303,0.50121,0.71362,0.53109,0.57181,0.41189,0.75631,1.4497,0.94692,1.01302,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,15177.1,0.8284,1.40825,0.75206,1.04323,0,0.74893,0.56388,0.62378,0.50246,0.71506,0.5331,0.5733,0.41294,0.75327,1.44792,0.94466,1.01107,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,15342.6,0.8355,1.41412,0.75231,1.04452,0,0.67891,0.60367,0.62581,0.50378,0.70592,0.54111,0.57624,0.41346,0.75195,1.44418,0.94187,1.01002,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,15507,0.83507,1.40866,0.74496,1.04319,0,0.68389,0.60234,0.62739,0.50421,0.69753,0.54371,0.57767,0.41465,0.75066,1.44183,0.94416,1.00965,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,15672.5,0.83171,1.41527,0.75185,1.04128,0,0.68563,0.60115,0.62744,0.5032,0.69573,0.54437,0.57616,0.41481,0.74994,1.43834,0.94417,1.00954,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,15837.4,0.82941,1.41287,0.73543,1.04074,0,0.71959,0.59309,0.62961,0.50539,0.69871,0.55515,0.5787,0.41656,0.749,1.43351,0.94432,1.00948,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,16003.8,0.8262,1.39869,0.7345,1.03609,0,0.72394,0.59061,0.63194,0.50822,0.69708,0.55491,0.58042,0.41822,0.74835,1.43165,0.94267,1.00899,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,16173.4,0.83078,1.40253,0.73999,1.03709,0,0.72696,0.59129,0.63232,0.50897,0.69139,0.5583,0.58,0.41853,0.7463,1.42876,0.9418,1.00758,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,16346.7,0.8216,1.39241,0.73163,1.03506,0,0.73279,0.5909,0.63293,0.50921,0.70183,0.55518,0.58018,0.41843,0.74562,1.42623,0.94107,1.00671,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,16512.1,0.81719,1.38511,0.72568,1.03309,0,0.73018,0.59191,0.63362,0.50885,0.7003,0.55555,0.57949,0.41811,0.74505,1.42393,0.94184,1.00616,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,16677.5,0.81927,1.38845,0.72028,1.0323,0,0.737,0.59084,0.63519,0.51067,0.70398,0.55312,0.58089,0.41911,0.74377,1.42185,0.94049,1.0054,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,16843.4,0.8174,1.38894,0.7149,1.03304,0,0.73352,0.59241,0.63608,0.51109,0.70263,0.5529,0.58169,0.4196,0.74328,1.41996,0.93826,1.00515,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,17009.3,0.81566,1.37706,0.71285,1.0307,0,0.73783,0.58924,0.63664,0.51192,0.71284,0.55018,0.58272,0.42101,0.74221,1.41857,0.93725,1.00457,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,17173.2,0.80337,1.36425,0.70506,1.02562,0,0.7377,0.59043,0.63766,0.51342,0.70754,0.55207,0.58402,0.42106,0.74121,1.41559,0.93642,1.00391,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,17339.9,0.80019,1.36098,0.69916,1.02263,0,0.73408,0.59285,0.63881,0.5133,0.71237,0.55034,0.58518,0.42202,0.73981,1.41319,0.93587,1.00288,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
