epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
101,26453.9,0.71009,1.14652,0.59535,0.90171,0,0.77018,0.63344,0.6747,0.55049,0.73251,0.59824,0.62667,0.46636,0.67735,1.22488,0.92147,0.90108,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,26710.6,0.69851,1.13383,0.58984,0.9014,0,0.77159,0.63495,0.67539,0.55064,0.73276,0.59902,0.62672,0.46674,0.67554,1.22297,0.92151,0.90061,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,26959.2,0.70086,1.12819,0.58238,0.9004,0,0.76602,0.63711,0.67528,0.5498,0.73021,0.60118,0.62583,0.46548,0.67489,1.22173,0.92094,0.90019,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,27208.5,0.69221,1.12228,0.58084,0.89783,0,0.76455,0.63861,0.67585,0.55166,0.72704,0.60486,0.62734,0.46606,0.6738,1.22,0.92097,0.9,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,27460.5,0.69553,1.12746,0.58285,0.89799,0,0.76562,0.6384,0.67645,0.55118,0.72946,0.60265,0.62702,0.46686,0.67284,1.21801,0.92062,0.89933,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,27709,0.68863,1.11706,0.57751,0.89624,0,0.76762,0.63769,0.6768,0.55069,0.72874,0.60345,0.62691,0.4665,0.6718,1.21719,0.92081,0.89893,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,27955.7,0.69057,1.11239,0.57343,0.89715,0,0.76918,0.63746,0.6772,0.5523,0.72922,0.60398,0.62713,0.46864,0.67171,1.21524,0.9211,0.89882,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,28204.4,0.69046,1.11148,0.57386,0.89689,0,0.76934,0.63716,0.67764,0.5532,0.72701,0.60472,0.62704,0.468,0.67059,1.21302,0.92064,0.89836,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,28453.6,0.6843,1.09402,0.56823,0.89446,0,0.77109,0.63816,0.6783,0.55376,0.72966,0.60445,0.62784,0.46863,0.67003,1.21252,0.92096,0.89816,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,28702.6,0.68111,1.09047,0.56358,0.89369,0,0.76835,0.63835,0.67861,0.55358,0.7225,0.60636,0.6283,0.46935,0.66926,1.21081,0.9207,0.89788,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,28952.4,0.6754,1.08391,0.55564,0.8908,0,0.76762,0.63761,0.67894,0.55393,0.72967,0.60189,0.62792,0.4695,0.66806,1.20894,0.92045,0.89728,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,29202.5,0.67652,1.09041,0.55662,0.89172,0,0.76763,0.63789,0.67932,0.5542,0.73283,0.60175,0.62979,0.47002,0.66704,1.20782,0.91985,0.89686,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,29453.1,0.67452,1.08059,0.55672,0.89033,0,0.76855,0.63644,0.67936,0.55445,0.73272,0.60153,0.62976,0.47066,0.66611,1.20623,0.92019,0.89662,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,29702.5,0.667,1.06978,0.54766,0.88936,0,0.77047,0.63619,0.68033,0.55576,0.73201,0.60302,0.6305,0.47128,0.66477,1.20461,0.92037,0.89624,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,29951,0.66759,1.07049,0.54483,0.88953,0,0.7725,0.63598,0.68079,0.55673,0.73365,0.60299,0.63108,0.47186,0.66337,1.20305,0.92062,0.89582,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,30199.6,0.6649,1.06885,0.54295,0.88905,0,0.77363,0.63586,0.68132,0.55705,0.73411,0.60246,0.63094,0.47155,0.66238,1.20271,0.92095,0.89548,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,30448.8,0.65547,1.05828,0.53553,0.88586,0,0.77408,0.63701,0.68273,0.55792,0.734,0.60399,0.63143,0.47228,0.6609,1.20089,0.92119,0.89478,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,30701.2,0.65827,1.06109,0.53659,0.88644,0,0.77311,0.63809,0.68327,0.55771,0.73308,0.60547,0.63174,0.47315,0.66009,1.2001,0.92101,0.89439,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,30949.8,0.65642,1.05451,0.53674,0.88592,0,0.77779,0.63485,0.68385,0.55863,0.73463,0.60277,0.63167,0.47388,0.6596,1.19837,0.92265,0.89431,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,31199.9,0.65606,1.05048,0.5298,0.88649,0,0.77702,0.63701,0.68478,0.55844,0.73604,0.60111,0.63092,0.47431,0.65835,1.19677,0.92394,0.89382,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,31448.7,0.65299,1.044,0.52716,0.88512,0,0.77864,0.63627,0.68482,0.55882,0.73714,0.60231,0.6314,0.47409,0.65746,1.19654,0.92447,0.89359,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,31704.2,0.65968,1.05522,0.52894,0.88484,0,0.77833,0.63578,0.68456,0.5594,0.73761,0.6008,0.63198,0.47424,0.65678,1.19468,0.92593,0.89323,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,31954.7,0.64651,1.0404,0.51759,0.88251,0,0.77792,0.63739,0.68487,0.55978,0.73761,0.6005,0.63235,0.47497,0.65548,1.19331,0.92616,0.89248,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,32450.7,0.64568,1.04334,0.52366,0.88244,0,0.77811,0.63796,0.68504,0.55995,0.73766,0.60147,0.63265,0.47519,0.65459,1.19251,0.9267,0.89214,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,32700,0.64126,1.02748,0.51456,0.8795,0,0.77939,0.63842,0.68601,0.56102,0.73738,0.60161,0.63358,0.47548,0.65353,1.19132,0.9278,0.89174,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,32951.6,0.64042,1.0265,0.51261,0.8818,0,0.78108,0.63631,0.68596,0.56114,0.738,0.60067,0.63347,0.47512,0.65324,1.19002,0.92928,0.8917,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,33468.7,0.63523,1.02212,0.50739,0.88019,0,0.78134,0.63637,0.68678,0.5611,0.73806,0.60041,0.63368,0.4756,0.65243,1.18939,0.92963,0.89142,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,33717,0.6318,1.0106,0.50516,0.87909,0,0.78078,0.63577,0.68772,0.56283,0.73875,0.6019,0.63539,0.47628,0.65192,1.18794,0.9294,0.89115,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,33965.7,0.63578,1.02268,0.50929,0.88026,0,0.78045,0.63637,0.68828,0.56349,0.73916,0.60201,0.63582,0.47724,0.65104,1.1867,0.92966,0.89083,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,34215.5,0.62474,1.01044,0.50071,0.8768,0,0.77269,0.64457,0.68913,0.56396,0.73857,0.6023,0.63612,0.47728,0.65065,1.18603,0.9302,0.89076,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,34464.7,0.62465,1.00313,0.49596,0.87635,0,0.77317,0.6434,0.68998,0.56463,0.73942,0.60149,0.63678,0.47716,0.64997,1.18565,0.93065,0.89064,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,34716.9,0.62177,0.99861,0.49388,0.87589,0,0.77364,0.64343,0.69038,0.56458,0.73988,0.60089,0.63697,0.47716,0.64948,1.18505,0.93208,0.89072,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,34977.2,0.62289,0.99688,0.49071,0.87562,0,0.77245,0.64216,0.69079,0.56468,0.73616,0.60242,0.63673,0.47709,0.64924,1.1849,0.93251,0.89051,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,35464.5,0.61098,0.98571,0.48251,0.87422,0,0.77536,0.64128,0.69103,0.5652,0.73574,0.60262,0.6369,0.47723,0.64898,1.18268,0.93292,0.89027,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,35730.5,0.61789,0.99004,0.48852,0.87417,0,0.77863,0.64081,0.69132,0.56576,0.73674,0.60219,0.63754,0.4772,0.64821,1.18242,0.93271,0.88996,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,35981.8,0.61587,0.98951,0.48243,0.87393,0,0.7798,0.64085,0.69175,0.56613,0.73818,0.60284,0.63847,0.47774,0.6477,1.1816,0.93387,0.88982,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,36242.7,0.61083,0.98865,0.48184,0.87131,0,0.78057,0.64051,0.69215,0.56676,0.73842,0.60489,0.63888,0.47853,0.64721,1.18153,0.93447,0.88976,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,37234.8,0.61164,0.98033,0.47718,0.87138,0,0.7807,0.64034,0.69304,0.56747,0.7395,0.60149,0.63971,0.4791,0.64627,1.18075,0.93514,0.8894,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,37480.4,0.59972,0.97326,0.47359,0.87001,0,0.78122,0.64143,0.69362,0.56795,0.73939,0.60405,0.64028,0.47949,0.64555,1.18064,0.93674,0.88913,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,37724.3,0.60439,0.96795,0.47213,0.8705,0,0.77989,0.64247,0.69414,0.5688,0.73693,0.60635,0.64143,0.47973,0.64502,1.18034,0.93736,0.88889,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,37978.2,0.57201,0.95617,0.41265,0.84446,0,0.77059,0.64704,0.69429,0.56899,0.73583,0.60604,0.6415,0.47963,0.64416,1.179,0.93617,0.88846,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,38228,0.5616,0.94113,0.40424,0.84181,0,0.76997,0.64767,0.69506,0.56948,0.72998,0.6092,0.64235,0.47959,0.64347,1.17719,0.93673,0.88835,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,38477.2,0.55808,0.93098,0.39913,0.84064,0,0.7698,0.64797,0.69579,0.56967,0.72862,0.60984,0.64372,0.48034,0.64269,1.17416,0.9363,0.88824,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,38726.2,0.55401,0.92476,0.39745,0.83998,0,0.76908,0.64834,0.69695,0.57048,0.72695,0.6105,0.6442,0.48093,0.64128,1.17261,0.93452,0.88777,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,38977.8,0.55053,0.92155,0.39284,0.83904,0,0.76765,0.65054,0.69708,0.57072,0.72408,0.61281,0.64443,0.48151,0.64049,1.17174,0.93513,0.8876,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,39250.6,0.54721,0.91704,0.39018,0.83828,0,0.76511,0.65291,0.69707,0.57079,0.72386,0.61298,0.64491,0.4817,0.63983,1.17127,0.93534,0.88739,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,39515.6,0.53925,0.91099,0.38363,0.83586,0,0.75869,0.65757,0.69795,0.57181,0.72417,0.61396,0.64587,0.48204,0.63903,1.16978,0.93568,0.88731,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,39765.8,0.53799,0.90925,0.38112,0.83528,0,0.7602,0.657,0.69868,0.57228,0.72542,0.61209,0.6468,0.48251,0.63794,1.16789,0.93591,0.88683,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,40018.1,0.53301,0.89317,0.37751,0.83479,0,0.74954,0.66445,0.69938,0.57252,0.7086,0.62498,0.64714,0.48316,0.63696,1.16705,0.93541,0.88669,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,40268,0.5319,0.89742,0.3754,0.83508,0,0.75262,0.66369,0.69938,0.57276,0.71051,0.62389,0.647,0.4834,0.63608,1.16688,0.93434,0.88628,0,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
