epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,18755.2,0.76874,1.25298,0.68047,0.92538,0,0.74798,0.64195,0.66248,0.53938,0.71527,0.61061,0.62196,0.44902,0.70458,1.27446,0.92813,0.91415,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,18919.8,0.75873,1.2458,0.67763,0.92323,0,0.74703,0.64164,0.66225,0.5394,0.7168,0.6096,0.62154,0.44958,0.70335,1.27286,0.92817,0.91355,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,19084.9,0.75096,1.24904,0.67151,0.9224,0,0.75161,0.64084,0.66355,0.54033,0.71986,0.60927,0.62317,0.45085,0.70194,1.27161,0.92653,0.91278,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,19254.3,0.75331,1.24995,0.66895,0.92112,0,0.7496,0.64157,0.66395,0.54051,0.71875,0.61061,0.62443,0.45139,0.70113,1.27068,0.92587,0.91249,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,19419.7,0.76214,1.25357,0.67045,0.92067,0,0.74885,0.64206,0.66451,0.5421,0.71699,0.61044,0.62477,0.45176,0.70017,1.26923,0.92634,0.9123,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,19585.1,0.75116,1.23825,0.66327,0.91996,0,0.74651,0.64264,0.66562,0.54207,0.71841,0.61219,0.62538,0.45274,0.69938,1.26813,0.9254,0.91178,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,19789,0.74904,1.22468,0.65111,0.91688,0,0.74995,0.64119,0.66609,0.54139,0.71948,0.61141,0.62608,0.45456,0.6979,1.26658,0.92455,0.91138,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,19954.9,0.7398,1.2149,0.6489,0.91635,0,0.75195,0.64059,0.66613,0.54214,0.7217,0.61113,0.62601,0.45419,0.69747,1.26492,0.92517,0.91131,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,20173,0.74598,1.22184,0.65548,0.9153,0,0.75069,0.64186,0.66665,0.54208,0.72425,0.60741,0.62607,0.45396,0.69653,1.2636,0.92551,0.91122,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,20337.6,0.7502,1.22563,0.65566,0.91821,0,0.75021,0.64255,0.66702,0.54289,0.72322,0.6078,0.62589,0.4539,0.69598,1.26136,0.92594,0.91081,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,20503.7,0.73969,1.21019,0.64494,0.91426,0,0.75011,0.64248,0.66747,0.54336,0.72371,0.60773,0.62617,0.45346,0.69499,1.25938,0.9267,0.91052,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,20680,0.73976,1.20773,0.63887,0.91407,0,0.75114,0.6427,0.66824,0.54379,0.7221,0.60936,0.62658,0.45413,0.69447,1.25815,0.92685,0.91015,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,20973,0.7318,1.19581,0.63469,0.91062,0,0.75188,0.64308,0.6689,0.54477,0.72598,0.60848,0.62614,0.45425,0.69351,1.25629,0.92711,0.90963,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,21138.8,0.73651,1.20444,0.63351,0.91224,0,0.75277,0.64315,0.66905,0.54456,0.72416,0.60861,0.62542,0.45413,0.69263,1.25677,0.92707,0.90936,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,21304.7,0.7392,1.21848,0.6377,0.91229,0,0.75222,0.64241,0.66919,0.54485,0.72416,0.60883,0.62601,0.4556,0.69271,1.25493,0.92714,0.90904,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,21472.8,0.73185,1.19669,0.63228,0.91131,0,0.7544,0.64203,0.66935,0.54608,0.72563,0.60935,0.6267,0.45563,0.69168,1.2537,0.92723,0.90891,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,21639,0.71988,1.17844,0.61621,0.91007,0,0.75642,0.64156,0.66946,0.54574,0.72846,0.60827,0.62721,0.45611,0.69084,1.25171,0.92682,0.90857,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,21833.6,0.71458,1.17976,0.61695,0.90646,0,0.75635,0.64214,0.66936,0.5457,0.72774,0.6083,0.62828,0.45642,0.68964,1.2505,0.92652,0.90822,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,22000.4,0.72142,1.17752,0.61294,0.9079,0,0.7577,0.64099,0.66996,0.54637,0.73061,0.60764,0.62839,0.45732,0.68863,1.24954,0.92716,0.90783,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,22165.9,0.71418,1.17598,0.61346,0.90876,0,0.75869,0.64054,0.67048,0.54695,0.73002,0.6087,0.62867,0.4575,0.68777,1.24802,0.92704,0.90739,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,22331.6,0.71529,1.1647,0.60324,0.90606,0,0.75789,0.64151,0.67061,0.5468,0.72899,0.60884,0.62855,0.45789,0.68727,1.24744,0.92621,0.90729,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,22497.7,0.72198,1.18112,0.61222,0.90642,0,0.75905,0.64022,0.67086,0.54706,0.72963,0.60862,0.629,0.45775,0.68642,1.24669,0.92608,0.907,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,22666.1,0.70851,1.15019,0.60553,0.90379,0,0.75893,0.6397,0.67101,0.54785,0.72946,0.60842,0.62896,0.4583,0.68623,1.24518,0.92602,0.90691,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,22832.6,0.70598,1.15353,0.6,0.90245,0,0.75841,0.64004,0.67089,0.5475,0.73044,0.60832,0.62936,0.45815,0.68553,1.24371,0.92669,0.90662,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,22998.8,0.7079,1.16103,0.59842,0.90277,0,0.75927,0.63849,0.67141,0.54869,0.73099,0.60743,0.62937,0.45905,0.68485,1.24281,0.92674,0.90644,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,23164.6,0.70281,1.15444,0.59347,0.90313,0,0.75927,0.63804,0.67179,0.54871,0.7294,0.60778,0.6282,0.45759,0.68488,1.24243,0.92743,0.9064,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,23331.9,0.70985,1.15617,0.59172,0.90381,0,0.7582,0.63883,0.67191,0.54863,0.72766,0.60796,0.62801,0.45797,0.68403,1.24109,0.92733,0.90623,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,23499.1,0.70293,1.14671,0.58763,0.90102,0,0.75815,0.63788,0.67211,0.54905,0.72725,0.6069,0.62783,0.45797,0.68353,1.24102,0.92812,0.906,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,23669.2,0.70279,1.1486,0.58929,0.90088,0,0.7574,0.63846,0.67233,0.54877,0.7277,0.60798,0.62835,0.45816,0.6827,1.24007,0.92794,0.90563,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,23836.5,0.69241,1.13383,0.57298,0.89728,0,0.75708,0.63911,0.67235,0.54923,0.72806,0.60765,0.62797,0.45814,0.68154,1.23911,0.92829,0.90543,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,24008.9,0.69464,1.1416,0.5786,0.89884,0,0.75498,0.64124,0.67236,0.54917,0.72777,0.60718,0.62786,0.45796,0.68116,1.23843,0.92872,0.90538,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,24175.6,0.68786,1.1273,0.56907,0.89674,0,0.75375,0.64126,0.67259,0.54917,0.7242,0.60744,0.62826,0.45804,0.68073,1.2378,0.92899,0.9051,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,24372,0.68725,1.12652,0.5685,0.89595,0,0.75313,0.64215,0.6728,0.54954,0.72984,0.60428,0.62837,0.4583,0.68036,1.2374,0.92884,0.90494,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,24538.3,0.68406,1.10987,0.56771,0.89573,0,0.75434,0.64033,0.67297,0.54992,0.72934,0.60442,0.62872,0.45788,0.68022,1.23652,0.92856,0.90497,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,24708.2,0.68726,1.11918,0.56523,0.89513,0,0.75351,0.64111,0.67315,0.54948,0.7286,0.60306,0.62816,0.4579,0.67987,1.23662,0.92896,0.90487,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,24874.9,0.6821,1.12351,0.5622,0.89438,0,0.75466,0.64046,0.67304,0.54952,0.7327,0.60036,0.62854,0.4586,0.67947,1.23627,0.92856,0.90468,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,25042.1,0.67709,1.10683,0.55715,0.89319,0,0.7545,0.64009,0.67405,0.55079,0.73167,0.60156,0.62301,0.45727,0.67889,1.23562,0.92876,0.9045,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,25288.3,0.65237,1.10526,0.49384,0.87056,0,0.75824,0.63835,0.67447,0.55153,0.73088,0.60206,0.62406,0.45697,0.67857,1.23484,0.92935,0.90441,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,25456.5,0.64271,1.08594,0.48051,0.86581,0,0.75942,0.63746,0.67441,0.55187,0.72904,0.60156,0.62335,0.45703,0.67856,1.23387,0.92971,0.90438,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,25660.6,0.63888,1.079,0.47606,0.86466,0,0.75865,0.6379,0.67478,0.55216,0.7253,0.60331,0.62406,0.45732,0.67769,1.23191,0.92926,0.90411,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,25848.8,0.64003,1.08046,0.47341,0.86592,0,0.75935,0.63772,0.67487,0.55237,0.72555,0.60314,0.62433,0.45715,0.67728,1.23075,0.93019,0.90388,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,26013.9,0.63246,1.07063,0.46761,0.86497,0,0.75951,0.63798,0.67509,0.55235,0.72653,0.60313,0.62423,0.45685,0.67674,1.22905,0.93058,0.90382,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,26214.5,0.63094,1.06948,0.46332,0.86251,0,0.75698,0.63886,0.67574,0.55187,0.7253,0.60425,0.62427,0.45751,0.67617,1.22778,0.93077,0.90364,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,26403.1,0.62656,1.05875,0.45908,0.86337,0,0.75811,0.63791,0.67583,0.55206,0.72641,0.6019,0.62408,0.45768,0.67563,1.22606,0.93097,0.9034,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,26593.9,0.62471,1.05917,0.45727,0.86061,0,0.75851,0.63856,0.67596,0.55187,0.72733,0.60354,0.63095,0.4591,0.67525,1.22496,0.93169,0.90331,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,26824.2,0.62517,1.05307,0.45519,0.86082,0,0.76008,0.63682,0.67605,0.55217,0.72457,0.60369,0.63066,0.45876,0.67487,1.22374,0.93181,0.90304,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,27033.1,0.61939,1.05425,0.44887,0.85831,0,0.76013,0.63532,0.67623,0.55241,0.72503,0.60366,0.63074,0.45884,0.6739,1.22296,0.93196,0.9027,0,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
