epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,6911.53,1.05625,1.81771,1.3057,1.1378,0,0.48717,0.46671,0.45133,0.33969,0.47068,0.44541,0.42292,0.29718,0.98413,1.80106,1.30271,1.10585,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,7081.96,1.04531,1.78546,1.26602,1.13204,0,0.47742,0.48421,0.4611,0.34564,0.45451,0.46176,0.43348,0.29809,0.98407,1.77971,1.26877,1.10397,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,7254.05,1.03964,1.78196,1.26014,1.12986,0,0.52618,0.48285,0.47636,0.3626,0.49596,0.46605,0.4477,0.3133,0.96018,1.76356,1.24589,1.09535,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,7440.52,1.04778,1.79079,1.24363,1.12495,0,0.58108,0.45932,0.48534,0.37096,0.55959,0.4292,0.45391,0.3221,0.95706,1.74201,1.23131,1.09005,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,7622.77,1.03091,1.75846,1.22623,1.11753,0,0.57975,0.45439,0.49233,0.37601,0.53698,0.43241,0.45223,0.3193,0.95324,1.73647,1.22588,1.08211,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,7793.17,1.02999,1.75407,1.20354,1.11668,0,0.55412,0.48871,0.49712,0.37948,0.52383,0.46148,0.46087,0.32852,0.9417,1.73255,1.20505,1.07588,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,7964.98,1.01303,1.72974,1.18036,1.10781,0,0.57675,0.48894,0.50097,0.3798,0.52772,0.45735,0.45361,0.32458,0.94333,1.73851,1.18691,1.07668,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,8135.12,1.0172,1.72358,1.16939,1.10386,0,0.5897,0.49098,0.4994,0.38107,0.56929,0.46822,0.46955,0.33127,0.93447,1.72347,1.19157,1.06964,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,8306.61,1.01261,1.71475,1.15939,1.10325,0,0.54478,0.50417,0.49801,0.38505,0.52789,0.47003,0.46314,0.33547,0.9285,1.70979,1.17611,1.06327,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,8478.47,1.00981,1.71547,1.13651,1.10071,0,0.63922,0.49346,0.51603,0.40227,0.60432,0.46601,0.4791,0.34265,0.91881,1.67567,1.14273,1.06192,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,8649.9,1.00695,1.71352,1.13259,1.09444,0,0.64189,0.48478,0.51997,0.40388,0.60402,0.45441,0.47847,0.34602,0.91358,1.67631,1.14504,1.05467,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,8821.32,0.99769,1.68079,1.10914,1.09342,0,0.60833,0.49821,0.52743,0.40965,0.65307,0.44898,0.49451,0.35006,0.89673,1.65306,1.11428,1.04909,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,8992.01,0.98892,1.67077,1.09061,1.08442,0,0.70446,0.48006,0.53554,0.41636,0.68143,0.45527,0.50089,0.35704,0.90053,1.66073,1.10836,1.05047,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,9166.37,0.9852,1.67561,1.07947,1.08509,0,0.65497,0.49771,0.53567,0.4172,0.63647,0.4781,0.50555,0.36042,0.89556,1.65835,1.10189,1.04544,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,9407.27,0.9782,1.66247,1.06195,1.07802,0,0.62988,0.52583,0.54382,0.42169,0.61835,0.49685,0.51339,0.36349,0.89593,1.64842,1.08152,1.04464,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,9577.76,0.97528,1.65738,1.04818,1.07763,0,0.66673,0.51127,0.54609,0.42674,0.65698,0.48744,0.51552,0.36855,0.88602,1.63406,1.07565,1.03881,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,9750.71,0.97385,1.65783,1.0477,1.07944,0,0.65967,0.5241,0.55283,0.42945,0.64069,0.49861,0.5196,0.36996,0.88298,1.61743,1.0714,1.03783,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,9921.21,0.96459,1.63446,1.02252,1.07355,0,0.67345,0.52959,0.55596,0.43391,0.6484,0.50312,0.52131,0.37106,0.87575,1.60484,1.06363,1.03346,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,10117.2,0.97018,1.63661,1.02293,1.07262,0,0.6844,0.51578,0.56017,0.4356,0.66371,0.48792,0.52018,0.3728,0.8709,1.61275,1.06372,1.03258,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,10288.1,0.9621,1.63086,1.01246,1.0713,0,0.68181,0.53345,0.56132,0.44188,0.65633,0.50942,0.52821,0.37807,0.86598,1.60356,1.0375,1.0316,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,10464.8,0.95318,1.61888,0.99279,1.06353,0,0.69131,0.52668,0.56128,0.44095,0.68287,0.49595,0.52822,0.37684,0.86589,1.59632,1.03794,1.03361,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,10731.6,0.9549,1.61011,0.98196,1.06504,0,0.71681,0.50972,0.56392,0.44072,0.68885,0.4912,0.5305,0.37674,0.85955,1.5822,1.04547,1.02876,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,10903.1,0.95117,1.60781,0.98382,1.06381,0,0.70441,0.52217,0.56514,0.44377,0.68199,0.49111,0.52718,0.37787,0.85637,1.58413,1.04762,1.02747,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,11075.9,0.94622,1.58702,0.96406,1.05702,0,0.6943,0.53951,0.57091,0.44654,0.67416,0.50734,0.53721,0.38115,0.85314,1.5693,1.04104,1.02362,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,11250.3,0.93813,1.57471,0.96776,1.05475,0,0.70227,0.52926,0.56929,0.44807,0.67968,0.50507,0.53374,0.37996,0.8472,1.57149,1.02557,1.02017,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,11421.7,0.94323,1.58191,0.95262,1.05402,0,0.66476,0.5449,0.57175,0.44915,0.7067,0.48761,0.53593,0.38035,0.83988,1.56816,1.02785,1.01611,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,11596.4,0.93691,1.58471,0.9438,1.05503,0,0.70129,0.54613,0.57293,0.45065,0.67564,0.51842,0.5408,0.38593,0.84292,1.5588,1.02352,1.01622,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,11766.6,0.93166,1.57101,0.94153,1.04976,0,0.75664,0.5175,0.57334,0.44928,0.7229,0.49663,0.53959,0.38449,0.8404,1.55002,1.01858,1.01607,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,11940.4,0.92576,1.55522,0.91738,1.04766,0,0.70178,0.54806,0.57481,0.45004,0.65734,0.52452,0.53851,0.38491,0.83682,1.54025,1.01468,1.01486,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,12109.6,0.91834,1.53947,0.91411,1.04459,0,0.71677,0.54245,0.58024,0.45364,0.70354,0.5153,0.54272,0.3873,0.83123,1.54124,1.00642,1.01063,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,12307.7,0.91921,1.55085,0.91078,1.04396,0,0.66332,0.56098,0.58028,0.45495,0.69734,0.51379,0.54827,0.38748,0.82702,1.53021,1.0057,1.0085,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,12478.4,0.91443,1.52946,0.90517,1.03938,0,0.71073,0.55585,0.58476,0.45887,0.68596,0.52557,0.54909,0.39003,0.82016,1.52184,1.00057,1.00609,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,12765.6,0.90847,1.52913,0.89431,1.04163,0,0.7279,0.55659,0.59044,0.46287,0.70412,0.51981,0.5523,0.39147,0.81892,1.51951,1.00089,1.00697,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,12950,0.91513,1.52691,0.88787,1.04049,0,0.71379,0.55996,0.58972,0.46714,0.70166,0.53069,0.55564,0.39512,0.81702,1.51854,0.99494,1.00714,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,13122.6,0.90817,1.52688,0.8874,1.03876,0,0.72097,0.55747,0.58677,0.46639,0.70986,0.52965,0.55242,0.39506,0.81165,1.51144,0.99282,1.0043,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,13313.1,0.90618,1.51098,0.87955,1.03669,0,0.71456,0.56136,0.59168,0.46508,0.6865,0.53784,0.55532,0.39644,0.81169,1.50955,0.98906,1.00303,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,13484.5,0.90116,1.50373,0.86637,1.03169,0,0.70582,0.56373,0.59132,0.4653,0.67883,0.542,0.55713,0.39735,0.80883,1.50002,0.98676,1.00146,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,13660.4,0.89559,1.51431,0.86445,1.02785,0,0.69742,0.56397,0.5932,0.46682,0.68256,0.53942,0.56087,0.398,0.80891,1.49926,0.98844,1.00104,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,13832.9,0.89872,1.50541,0.86276,1.03202,0,0.69686,0.57086,0.59461,0.46718,0.69768,0.53623,0.5608,0.39925,0.8054,1.49611,0.98734,0.99942,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,14297.7,0.89986,1.49714,0.84447,1.03391,0,0.70151,0.57084,0.59468,0.46847,0.68002,0.54237,0.55993,0.39867,0.80271,1.4908,0.98591,0.99824,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,14474.2,0.89178,1.48656,0.84605,1.02667,0,0.70175,0.57175,0.59533,0.46953,0.70375,0.52767,0.55573,0.39893,0.80142,1.48205,0.98535,0.99761,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,14643.6,0.88758,1.47941,0.8359,1.02544,0,0.7032,0.57905,0.59768,0.47093,0.71921,0.52294,0.55669,0.40057,0.79806,1.4787,0.98156,0.99669,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,14846.8,0.88449,1.47998,0.83109,1.02573,0,0.70364,0.57935,0.59908,0.47171,0.69506,0.5373,0.55997,0.40165,0.79768,1.47758,0.98057,0.99636,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,15025.5,0.8798,1.4638,0.82546,1.02244,0,0.71788,0.57246,0.59864,0.47285,0.69269,0.54228,0.56197,0.40246,0.79658,1.47718,0.97845,0.99554,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,15202.3,0.87808,1.45725,0.82376,1.02177,0,0.70689,0.57573,0.6002,0.47536,0.69812,0.5372,0.56347,0.40299,0.79633,1.4726,0.97792,0.99634,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,15372.6,0.87618,1.46103,0.82088,1.02357,0,0.68313,0.59606,0.60155,0.47698,0.64972,0.56936,0.56466,0.40383,0.79385,1.4678,0.97675,0.99597,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,15547.8,0.87502,1.47094,0.81448,1.02071,0,0.69517,0.59757,0.60418,0.48077,0.68034,0.55788,0.56767,0.40739,0.79217,1.46452,0.97938,0.99526,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,15718,0.8685,1.44039,0.80166,1.01945,0,0.70268,0.58799,0.60379,0.48044,0.6902,0.55039,0.56658,0.40605,0.7906,1.46013,0.97672,0.99408,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,15904.1,0.86632,1.43307,0.80173,1.01478,0,0.74199,0.56203,0.60383,0.48145,0.71793,0.53872,0.56734,0.40546,0.78589,1.45806,0.97598,0.99138,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,16224.6,0.86564,1.4473,0.79722,1.01623,0,0.6973,0.59269,0.60496,0.48117,0.71299,0.53845,0.56687,0.40731,0.78342,1.45548,0.97495,0.99054,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,16397.5,0.8647,1.43508,0.78984,1.02007,0,0.724,0.57298,0.60515,0.48208,0.71705,0.54188,0.56703,0.40777,0.78019,1.45386,0.97057,0.98942,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,16570.3,0.85917,1.42307,0.78114,1.01472,0,0.69647,0.59431,0.60524,0.48391,0.70684,0.54751,0.56824,0.40861,0.77792,1.45309,0.97036,0.98908,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,16748.9,0.8514,1.41822,0.77708,1.00824,0,0.7144,0.58735,0.6064,0.48472,0.70125,0.55014,0.56852,0.40805,0.77746,1.45123,0.97099,0.98866,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,16920.6,0.8489,1.41066,0.77168,1.00934,0,0.70965,0.59022,0.60699,0.48616,0.68904,0.55382,0.57045,0.40935,0.77532,1.44997,0.97153,0.98813,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,17109.5,0.85269,1.42297,0.77112,1.01108,0,0.71178,0.58731,0.60793,0.48593,0.69105,0.55562,0.57205,0.41096,0.77348,1.4486,0.97016,0.9868,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,17279.2,0.85107,1.41066,0.76413,1.01023,0,0.69952,0.59575,0.60694,0.48622,0.67427,0.56329,0.57123,0.41034,0.77186,1.4473,0.96845,0.98576,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,17449.1,0.85186,1.42161,0.77063,1.00884,0,0.70528,0.59123,0.60895,0.48724,0.70142,0.55228,0.57209,0.41129,0.77094,1.44505,0.966,0.98527,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,17621.7,0.8458,1.41264,0.75153,1.00639,0,0.70921,0.59208,0.60915,0.48843,0.68387,0.56129,0.57269,0.4115,0.76907,1.44362,0.96514,0.98489,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,17802,0.84216,1.4048,0.75476,1.00418,0,0.71146,0.59036,0.60926,0.48936,0.69885,0.55181,0.57257,0.41115,0.77007,1.44204,0.96647,0.98561,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,18333,0.84976,1.40335,0.75909,1.00718,0,0.71622,0.58815,0.60995,0.48954,0.69611,0.55394,0.57242,0.41081,0.76853,1.44009,0.96584,0.9851,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,18573.4,0.83692,1.39329,0.74962,1.00111,0,0.71919,0.58863,0.61008,0.48905,0.69424,0.5571,0.57352,0.41202,0.76734,1.43788,0.96406,0.98446,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,18745.4,0.83314,1.37951,0.74093,1.0018,0,0.7142,0.59386,0.61019,0.48942,0.68678,0.56167,0.57363,0.41194,0.76613,1.43554,0.96361,0.98408,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,18946.3,0.83757,1.39,0.73538,1.00094,0,0.71591,0.59407,0.61061,0.49025,0.68928,0.55863,0.57291,0.4125,0.76437,1.43344,0.96381,0.98345,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,19120.4,0.83543,1.38748,0.73373,1.00208,0,0.7214,0.58766,0.61083,0.49008,0.70436,0.55156,0.574,0.41359,0.76347,1.43241,0.96307,0.98292,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,19294.9,0.83068,1.38037,0.72662,0.99895,0,0.72207,0.59007,0.61178,0.49001,0.70286,0.55425,0.57465,0.41413,0.76176,1.43003,0.96232,0.98213,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,19476.8,0.82197,1.36341,0.71785,0.99675,0,0.72127,0.58476,0.61202,0.49118,0.71011,0.54802,0.5734,0.41401,0.76111,1.42784,0.96238,0.98147,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,19646.9,0.81729,1.36191,0.71825,0.99404,0,0.72553,0.58621,0.61322,0.49175,0.71033,0.54862,0.57371,0.4148,0.76,1.42568,0.9605,0.98052,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
