epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
28,2958.65,0.88859,1.57916,0.93644,0.94966,0,0.55077,0.47077,0.49077,0.38294,0.53295,0.46059,0.46777,0.33726,0.85096,1.59859,1.05838,0.94413,0,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,3062.34,0.89055,1.57229,0.92556,0.94567,0,0.5908,0.48873,0.51164,0.39221,0.57349,0.47032,0.48419,0.35413,0.84499,1.5829,1.03607,0.93703,0,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,3165.5,0.87859,1.56607,0.9101,0.94361,0,0.6263,0.47866,0.50519,0.39098,0.60761,0.46444,0.47878,0.34621,0.82903,1.54669,0.99576,0.93328,0,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,3268.95,0.87525,1.54762,0.89789,0.94212,0,0.55861,0.50385,0.51661,0.40498,0.54816,0.48488,0.49532,0.3611,0.81923,1.5713,1.00193,0.92891,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,3372.69,0.87074,1.54418,0.88136,0.93893,0,0.54439,0.51204,0.52607,0.40747,0.53961,0.49207,0.50505,0.36511,0.81366,1.54225,1.00365,0.92759,0,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,3475.52,0.8681,1.52853,0.87344,0.93623,0,0.61485,0.47838,0.51801,0.40518,0.59329,0.4601,0.48683,0.35722,0.81006,1.52391,0.98426,0.92725,0,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,3579.22,0.85802,1.52172,0.86405,0.93375,0,0.60634,0.50879,0.52987,0.41735,0.5929,0.49548,0.50461,0.37061,0.8025,1.51616,0.98453,0.92242,0,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,3682.31,0.85453,1.50013,0.8549,0.93421,0,0.60581,0.51468,0.52738,0.41397,0.59279,0.50369,0.50606,0.36696,0.8006,1.5076,0.99438,0.92531,0,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,3785.53,0.86391,1.51919,0.84963,0.93204,0,0.63501,0.54684,0.54461,0.42454,0.61036,0.52388,0.5199,0.37768,0.79797,1.48189,0.9838,0.92005,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,3888.8,0.85489,1.5027,0.84081,0.92856,0,0.66419,0.52859,0.55213,0.43255,0.63097,0.50886,0.5176,0.379,0.7872,1.47061,0.94805,0.91658,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,3992.34,0.84189,1.46995,0.82134,0.92491,0,0.60893,0.55169,0.55189,0.42914,0.57359,0.53478,0.52528,0.38415,0.78033,1.44781,0.95315,0.91306,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,4095.92,0.8368,1.46925,0.81903,0.92552,0,0.64053,0.53133,0.55444,0.43436,0.62315,0.51011,0.52695,0.38817,0.77507,1.46708,0.96818,0.91026,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,4198.72,0.84971,1.49535,0.81509,0.92282,0,0.67801,0.52768,0.56446,0.44181,0.65018,0.50499,0.53316,0.39629,0.76659,1.43868,0.93293,0.907,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,4301.98,0.83387,1.46587,0.80627,0.92103,0,0.63948,0.54113,0.56409,0.44366,0.62647,0.52165,0.5361,0.38931,0.76587,1.43641,0.94555,0.90708,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,4404.76,0.83174,1.46036,0.79757,0.91957,0,0.68901,0.54747,0.57952,0.45398,0.67067,0.53238,0.547,0.40159,0.75734,1.42185,0.93252,0.90141,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,4508.35,0.8175,1.43627,0.78152,0.91611,0,0.69188,0.55783,0.58319,0.45465,0.66974,0.5321,0.55035,0.40121,0.75816,1.43553,0.90923,0.90365,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,4611.69,0.82645,1.43438,0.7826,0.91732,0,0.63074,0.56675,0.57806,0.45083,0.60355,0.54322,0.54227,0.39977,0.75622,1.41959,0.92765,0.90101,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,4714.71,0.82085,1.43143,0.77142,0.91614,0,0.66341,0.57367,0.58573,0.45987,0.64956,0.5501,0.5547,0.40818,0.7528,1.37961,0.915,0.90018,0,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,4818.3,0.81569,1.43494,0.76698,0.91288,0,0.65297,0.57622,0.58538,0.45911,0.63335,0.54675,0.56205,0.41273,0.74694,1.39495,0.90405,0.89743,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,4921.6,0.81406,1.43408,0.76549,0.91462,0,0.67345,0.58062,0.58414,0.45664,0.63476,0.56339,0.55553,0.40773,0.74085,1.39004,0.91074,0.89653,0,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,5024.92,0.8109,1.41288,0.7558,0.91201,0,0.68339,0.57527,0.5966,0.46509,0.65408,0.55485,0.56159,0.41366,0.73419,1.38034,0.89916,0.89328,0,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,5128.25,0.80481,1.40873,0.74544,0.90905,0,0.65592,0.58347,0.59997,0.47349,0.62777,0.56202,0.56717,0.41639,0.73276,1.38259,0.89509,0.89587,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,5231.86,0.80099,1.39982,0.74709,0.91105,0,0.62909,0.60005,0.59432,0.46832,0.5996,0.57449,0.5642,0.41125,0.73342,1.38854,0.90038,0.89519,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,5335.28,0.79771,1.39791,0.73632,0.9051,0,0.70834,0.59807,0.60927,0.47512,0.67867,0.57437,0.57418,0.42268,0.72197,1.3733,0.88457,0.89231,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,5438.56,0.79703,1.39708,0.73082,0.90604,0,0.7025,0.5751,0.6083,0.47619,0.67327,0.55082,0.57446,0.4227,0.7146,1.35939,0.8823,0.88735,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,5543.15,0.79844,1.40043,0.73,0.90653,0,0.71079,0.58449,0.61462,0.48155,0.66515,0.55904,0.57771,0.424,0.71809,1.3638,0.88308,0.8879,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,5648.55,0.79195,1.38165,0.71777,0.90495,0,0.69241,0.60473,0.61279,0.47985,0.65939,0.58134,0.57838,0.42172,0.71429,1.35417,0.87535,0.88587,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,5754.23,0.79158,1.37223,0.71329,0.90218,0,0.67942,0.59783,0.60882,0.4786,0.65817,0.56874,0.57366,0.42158,0.70903,1.35131,0.88445,0.88343,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,5859.72,0.78908,1.37386,0.71507,0.90399,0,0.69252,0.5993,0.61958,0.48001,0.66705,0.57156,0.58278,0.42458,0.71395,1.34361,0.88704,0.88419,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,5965.53,0.78065,1.36226,0.7022,0.89865,0,0.69212,0.59959,0.62111,0.47828,0.66787,0.57567,0.58295,0.42384,0.71009,1.33724,0.87469,0.88567,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,6071.62,0.78229,1.36711,0.694,0.89963,0,0.71568,0.58427,0.61622,0.47941,0.6868,0.56015,0.57849,0.42682,0.70477,1.33464,0.87259,0.88191,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,6176.97,0.7798,1.36292,0.70089,0.90128,0,0.66712,0.61827,0.61902,0.48468,0.64911,0.59743,0.59026,0.43289,0.70273,1.34413,0.87519,0.88139,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,6282.56,0.77815,1.33811,0.69519,0.8984,0,0.70857,0.61192,0.62967,0.48864,0.68735,0.59342,0.60038,0.43569,0.70037,1.31905,0.87019,0.88098,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,6389.08,0.76782,1.33547,0.69013,0.89512,0,0.69352,0.61083,0.62999,0.49095,0.67183,0.5886,0.59968,0.43489,0.69204,1.32434,0.86914,0.87677,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,6495.19,0.77574,1.34517,0.69045,0.8964,0,0.68944,0.61713,0.63063,0.49454,0.66057,0.59829,0.60167,0.4395,0.68889,1.31792,0.86762,0.87472,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,6601.39,0.76797,1.33978,0.6785,0.89702,0,0.69137,0.6164,0.63303,0.49882,0.67397,0.58954,0.6026,0.44094,0.68824,1.30491,0.87152,0.87481,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,6707.94,0.76561,1.32222,0.68161,0.89423,0,0.70732,0.61023,0.63415,0.5003,0.69146,0.58674,0.60145,0.43929,0.68392,1.2973,0.88313,0.87428,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,6814.08,0.75808,1.30888,0.67126,0.89255,0,0.71292,0.60558,0.63746,0.50424,0.67836,0.58875,0.6006,0.44042,0.67974,1.29766,0.8875,0.871,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,6920.03,0.7579,1.31025,0.67271,0.89321,0,0.73892,0.60649,0.64185,0.51206,0.70795,0.58382,0.60491,0.4442,0.67332,1.30224,0.87579,0.86914,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,7026.1,0.75587,1.31843,0.66308,0.89187,0,0.73008,0.62946,0.6484,0.51694,0.6885,0.60202,0.60972,0.44449,0.6675,1.29718,0.8659,0.86849,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,7132.54,0.75423,1.30379,0.66521,0.8878,0,0.7233,0.6326,0.64731,0.51547,0.69292,0.60193,0.61181,0.44043,0.66617,1.28568,0.861,0.86949,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,7238.06,0.74878,1.29953,0.65512,0.89115,0,0.71655,0.65045,0.64863,0.5154,0.67495,0.61798,0.60592,0.44351,0.66402,1.28439,0.85638,0.86862,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,7344.37,0.75113,1.29559,0.65487,0.88792,0,0.72928,0.64008,0.64855,0.51457,0.68612,0.60556,0.60466,0.44269,0.66381,1.27635,0.85972,0.86877,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,7449.99,0.74764,1.29432,0.64734,0.88923,0,0.72473,0.64439,0.65083,0.51228,0.67609,0.60511,0.60345,0.44315,0.6582,1.26844,0.86288,0.86576,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,7555.59,0.746,1.28964,0.64976,0.88902,0,0.71246,0.6379,0.65041,0.51366,0.67644,0.60752,0.61426,0.44787,0.66054,1.254,0.86783,0.86735,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,7661.37,0.74379,1.28541,0.64306,0.88559,0,0.71994,0.63477,0.6502,0.51341,0.67706,0.59848,0.6055,0.44325,0.66064,1.24542,0.86805,0.86593,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,7766.77,0.73888,1.29482,0.63735,0.88418,0,0.71176,0.63721,0.64798,0.51073,0.67108,0.60141,0.60405,0.44351,0.66019,1.24659,0.86807,0.86562,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,7872.34,0.7416,1.28235,0.63856,0.88543,0,0.73969,0.62547,0.64792,0.50967,0.69937,0.58645,0.60239,0.4437,0.6583,1.2449,0.86867,0.86475,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,7977.74,0.74321,1.28371,0.63231,0.88768,0,0.73993,0.62645,0.65109,0.51536,0.69701,0.5891,0.60708,0.44775,0.65704,1.24197,0.87169,0.86376,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,8083.58,0.73942,1.26767,0.6312,0.88348,0,0.71933,0.63903,0.65307,0.5167,0.67227,0.6164,0.61071,0.44843,0.65526,1.24388,0.87451,0.86291,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,8189.12,0.73073,1.26069,0.62426,0.88267,0,0.73491,0.64709,0.65365,0.51832,0.6922,0.61423,0.60956,0.44739,0.65241,1.24092,0.87486,0.86175,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,8294.72,0.73096,1.26393,0.62781,0.88256,0,0.74748,0.63589,0.65324,0.51763,0.70418,0.60173,0.60901,0.4473,0.65064,1.24572,0.87585,0.86138,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,8400.19,0.72352,1.24944,0.61983,0.88136,0,0.73821,0.64316,0.65426,0.51994,0.70929,0.61238,0.61755,0.45643,0.64894,1.24693,0.87419,0.86095,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,8506.01,0.72183,1.24447,0.61421,0.88137,0,0.74125,0.64623,0.65343,0.51961,0.70802,0.61106,0.61578,0.4559,0.64604,1.24592,0.86946,0.86003,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,8612.07,0.72344,1.24686,0.61824,0.88029,0,0.73724,0.647,0.65542,0.52228,0.70141,0.61553,0.61624,0.45543,0.64273,1.24025,0.86539,0.85958,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,8718.34,0.72481,1.25238,0.61465,0.87832,0,0.73764,0.64548,0.65542,0.52285,0.70104,0.61542,0.6164,0.45688,0.64187,1.23681,0.86779,0.85947,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,8823.89,0.7196,1.23873,0.61011,0.88112,0,0.73867,0.64213,0.65477,0.52124,0.69929,0.6097,0.61528,0.45454,0.63929,1.23392,0.86616,0.85873,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,8929.65,0.71907,1.23269,0.61015,0.87823,0,0.72206,0.64472,0.6548,0.52109,0.6858,0.61221,0.61542,0.4555,0.63865,1.22675,0.86541,0.85817,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,9035.28,0.71375,1.23654,0.60674,0.87683,0,0.72753,0.64204,0.65508,0.52439,0.69157,0.61188,0.61603,0.45592,0.63625,1.22276,0.86282,0.85769,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,9140.57,0.71381,1.22858,0.60197,0.88016,0,0.73047,0.64542,0.65695,0.52728,0.69397,0.61209,0.6183,0.45769,0.63403,1.21972,0.85926,0.85704,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,9245.97,0.70968,1.22223,0.59097,0.87566,0,0.7311,0.64423,0.65717,0.52843,0.69906,0.61061,0.61801,0.45776,0.63237,1.21955,0.85702,0.85626,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,9351.71,0.7018,1.21352,0.59081,0.87339,0,0.73139,0.64615,0.65802,0.52803,0.69826,0.60986,0.61794,0.4573,0.63124,1.21684,0.85381,0.85576,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,9456.83,0.70192,1.21253,0.5888,0.87409,0,0.7205,0.64877,0.65791,0.52811,0.68392,0.61793,0.61822,0.45634,0.62991,1.21542,0.85335,0.85587,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,9562.25,0.70274,1.21891,0.59018,0.87312,0,0.73186,0.64569,0.65938,0.52795,0.69482,0.61392,0.61758,0.45823,0.62858,1.21597,0.85241,0.85509,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,9668.29,0.70327,1.21479,0.58423,0.87235,0,0.72938,0.64545,0.65727,0.52674,0.69727,0.61086,0.6175,0.45818,0.62766,1.21686,0.851,0.85476,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,9773.8,0.70393,1.21713,0.58775,0.87275,0,0.7332,0.64333,0.65736,0.52624,0.69158,0.61534,0.61752,0.45784,0.62714,1.21594,0.85182,0.85465,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,9879.51,0.70286,1.22219,0.57989,0.87252,0,0.73906,0.64371,0.65835,0.52608,0.70181,0.61303,0.61936,0.45789,0.62602,1.21421,0.8542,0.85404,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,9984.81,0.70088,1.20744,0.58264,0.87031,0,0.74145,0.6407,0.65894,0.52643,0.70265,0.6094,0.61917,0.45758,0.62568,1.21124,0.85443,0.85368,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,10090.3,0.70298,1.20767,0.57958,0.87146,0,0.74379,0.64175,0.65874,0.52675,0.70543,0.61048,0.61962,0.45773,0.62454,1.21039,0.85529,0.85337,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,10196.4,0.69405,1.19977,0.57621,0.87033,0,0.73747,0.64707,0.65803,0.52606,0.70352,0.61359,0.61874,0.45709,0.62253,1.20814,0.85721,0.85239,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,10302.2,0.69303,1.19271,0.57161,0.87079,0,0.73372,0.64911,0.66014,0.52751,0.70268,0.61437,0.61969,0.45718,0.62174,1.20502,0.8579,0.85178,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,10408.4,0.69368,1.19757,0.56593,0.87,0,0.73496,0.65009,0.66194,0.52833,0.69702,0.61739,0.62107,0.4582,0.62073,1.20541,0.85785,0.85149,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,10514.6,0.69404,1.19977,0.56555,0.86883,0,0.74278,0.6421,0.66238,0.52822,0.7096,0.60635,0.62185,0.45844,0.61975,1.20313,0.85745,0.85083,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,10621.3,0.68881,1.18885,0.56115,0.86626,0,0.7477,0.63627,0.66291,0.52861,0.71002,0.60378,0.62199,0.45795,0.61868,1.20294,0.85735,0.85022,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,10727.4,0.68159,1.18032,0.55535,0.86759,0,0.75373,0.63426,0.66287,0.52874,0.71367,0.60386,0.62095,0.45773,0.61838,1.20217,0.85643,0.84982,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,10833.3,0.67749,1.17666,0.55413,0.86612,0,0.75144,0.63652,0.66262,0.52918,0.7135,0.60469,0.61995,0.45798,0.61774,1.19978,0.85629,0.84946,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
